Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
21302,0.17,21.302,168.99821612994086,3789992095,2026-03-07 00:00:11.935034,07/03/26,0:0:11
21839,0.16,21.839,164.84271257841476,3790013934,2026-03-07 00:00:33.774034,07/03/26,0:0:33
24502,0.15,24.502,146.92678148722553,3790038436,2026-03-07 00:00:58.276034,07/03/26,0:0:58
24487,0.15,24.487,147.01678441622084,3790062923,2026-03-07 00:01:22.763034,07/03/26,0:1:22
24321,0.15,24.321,148.02022943135563,3790087244,2026-03-07 00:01:47.084034,07/03/26,0:1:47
24394,0.15,24.394,147.5772730999426,3790111638,2026-03-07 00:02:11.478034,07/03/26,0:2:11
23844,0.15,23.844,150.9813789632612,3790135482,2026-03-07 00:02:35.322034,07/03/26,0:2:35
15286,0.23,15.286,235.5096166426796,3790150768,2026-03-07 00:02:50.608034,07/03/26,0:2:50
16295,0.22,16.295,220.9266646210494,3790167063,2026-03-07 00:03:06.903034,07/03/26,0:3:6
16200,0.22,16.2,222.22222222222223,3790183263,2026-03-07 00:03:23.103034,07/03/26,0:3:23
16170,0.22,16.17,222.63450834879407,3790199433,2026-03-07 00:03:39.273034,07/03/26,0:3:39
16296,0.22,16.296,220.91310751104567,3790215729,2026-03-07 00:03:55.569034,07/03/26,0:3:55
16212,0.22,16.212,222.0577350111029,3790231941,2026-03-07 00:04:11.781034,07/03/26,0:4:11
16306,0.22,16.306,220.7776278670428,3790248247,2026-03-07 00:04:28.087034,07/03/26,0:4:28
16243,0.22,16.243,221.6339346179893,3790264490,2026-03-07 00:04:44.330034,07/03/26,0:4:44
16432,0.22,16.432,219.08471275559884,3790280922,2026-03-07 00:05:00.762034,07/03/26,0:5:0
16486,0.22,16.486,218.3670993570302,3790297408,2026-03-07 00:05:17.248034,07/03/26,0:5:17
16479,0.22,16.479,218.4598580010923,3790313887,2026-03-07 00:05:33.727034,07/03/26,0:5:33
16447,0.22,16.447,218.88490302182768,3790330334,2026-03-07 00:05:50.174034,07/03/26,0:5:50
16476,0.22,16.476,218.4996358339403,3790346810,2026-03-07 00:06:06.650034,07/03/26,0:6:6
16521,0.22,16.521,217.9044852006537,3790363331,2026-03-07 00:06:23.171034,07/03/26,0:6:23
16527,0.22,16.527,217.82537665638046,3790379858,2026-03-07 00:06:39.698034,07/03/26,0:6:39
16525,0.22,16.525,217.8517397881997,3790396383,2026-03-07 00:06:56.223034,07/03/26,0:6:56
16240,0.22,16.24,221.67487684729065,3790412623,2026-03-07 00:07:12.463034,07/03/26,0:7:12
16560,0.22,16.56,217.3913043478261,3790429183,2026-03-07 00:07:29.023034,07/03/26,0:7:29
16677,0.22,16.677,215.86616297895304,3790445860,2026-03-07 00:07:45.700034,07/03/26,0:7:45
16776,0.21,16.776,214.59227467811158,3790462636,2026-03-07 00:08:02.476034,07/03/26,0:8:2
16805,0.21,16.805,214.22195775066945,3790479441,2026-03-07 00:08:19.281034,07/03/26,0:8:19
16917,0.21,16.917,212.80368859726903,3790496358,2026-03-07 00:08:36.198034,07/03/26,0:8:36
16857,0.21,16.857,213.56113187399893,3790513215,2026-03-07 00:08:53.055034,07/03/26,0:8:53
16809,0.21,16.809,214.17097983223275,3790530024,2026-03-07 00:09:09.864034,07/03/26,0:9:9
16676,0.22,16.676,215.87910769968818,3790546700,2026-03-07 00:09:26.540034,07/03/26,0:9:26
16764,0.21,16.764,214.74588403722262,3790563464,2026-03-07 00:09:43.304034,07/03/26,0:9:43
17123,0.21,17.123,210.24353209133915,3790580587,2026-03-07 00:10:00.427034,07/03/26,0:10:0
17787,0.2,17.787,202.3950075898128,3790598374,2026-03-07 00:10:18.214034,07/03/26,0:10:18
24515,0.15,24.515,146.8488680399755,3790622889,2026-03-07 00:10:42.729034,07/03/26,0:10:42
24828,0.14,24.828,144.99758337361044,3790647717,2026-03-07 00:11:07.557034,07/03/26,0:11:7
24830,0.14,24.83,144.98590414820782,3790672547,2026-03-07 00:11:32.387034,07/03/26,0:11:32
24880,0.14,24.88,144.6945337620579,3790697427,2026-03-07 00:11:57.267034,07/03/26,0:11:57
24777,0.14,24.777,145.2960406828914,3790722204,2026-03-07 00:12:22.044034,07/03/26,0:12:22
24820,0.14,24.82,145.044319097502,3790747024,2026-03-07 00:12:46.864034,07/03/26,0:12:46
24725,0.14,24.725,145.6016177957533,3790771749,2026-03-07 00:13:11.589034,07/03/26,0:13:11
24757,0.14,24.757,145.41341842711154,3790796506,2026-03-07 00:13:36.346034,07/03/26,0:13:36
24677,0.14,24.677,145.88483202982533,3790821183,2026-03-07 00:14:01.023034,07/03/26,0:14:1
24915,0.14,24.915,144.4912703190849,3790846098,2026-03-07 00:14:25.938034,07/03/26,0:14:25
24731,0.14,24.731,145.56629331608104,3790870829,2026-03-07 00:14:50.669034,07/03/26,0:14:50
24882,0.14,24.882,144.68290330359295,3790895711,2026-03-07 00:15:15.551034,07/03/26,0:15:15
24777,0.14,24.777,145.2960406828914,3790920488,2026-03-07 00:15:40.328034,07/03/26,0:15:40
24825,0.14,24.825,145.01510574018127,3790945313,2026-03-07 00:16:05.153034,07/03/26,0:16:5
24886,0.14,24.886,144.65964799485656,3790970199,2026-03-07 00:16:30.039034,07/03/26,0:16:30
24832,0.14,24.832,144.9742268041237,3790995031,2026-03-07 00:16:54.871034,07/03/26,0:16:54
24847,0.14,24.847,144.88670664466534,3791019878,2026-03-07 00:17:19.718034,07/03/26,0:17:19
24929,0.14,24.929,144.41012475430222,3791044807,2026-03-07 00:17:44.647034,07/03/26,0:17:44
25214,0.14,25.214,142.77782184500674,3791070021,2026-03-07 00:18:09.861034,07/03/26,0:18:9
25294,0.14,25.294,142.32624337787618,3791095315,2026-03-07 00:18:35.155034,07/03/26,0:18:35
25064,0.14,25.064,143.63230130864986,3791120379,2026-03-07 00:19:00.219034,07/03/26,0:19:0
25063,0.14,25.063,143.63803215895942,3791145442,2026-03-07 00:19:25.282034,07/03/26,0:19:25
24788,0.14,24.788,145.23156365983542,3791170230,2026-03-07 00:19:50.070034,07/03/26,0:19:50
25159,0.14,25.159,143.08994793115784,3791195389,2026-03-07 00:20:15.229034,07/03/26,0:20:15
25125,0.14,25.125,143.28358208955223,3791220514,2026-03-07 00:20:40.354034,07/03/26,0:20:40
25180,0.14,25.18,142.97061159650517,3791245694,2026-03-07 00:21:05.534034,07/03/26,0:21:5
25101,0.14,25.101,143.42058085335245,3791270795,2026-03-07 00:21:30.635034,07/03/26,0:21:30
25077,0.14,25.077,143.5578418471109,3791295872,2026-03-07 00:21:55.712034,07/03/26,0:21:55
25134,0.14,25.134,143.232275005968,3791321006,2026-03-07 00:22:20.846034,07/03/26,0:22:20
25186,0.14,25.186,142.9365520527277,3791346192,2026-03-07 00:22:46.032034,07/03/26,0:22:46
25223,0.14,25.223,142.72687626372755,3791371415,2026-03-07 00:23:11.255034,07/03/26,0:23:11
25229,0.14,25.229,142.69293273613698,3791396644,2026-03-07 00:23:36.484034,07/03/26,0:23:36
25182,0.14,25.182,142.9592566118656,3791421826,2026-03-07 00:24:01.666034,07/03/26,0:24:1
25065,0.14,25.065,143.6265709156194,3791446891,2026-03-07 00:24:26.731034,07/03/26,0:24:26
25049,0.14,25.049,143.71831210826778,3791471940,2026-03-07 00:24:51.780034,07/03/26,0:24:51
25299,0.14,25.299,142.29811454998222,3791497239,2026-03-07 00:25:17.079034,07/03/26,0:25:17
25218,0.14,25.218,142.7551748750892,3791522457,2026-03-07 00:25:42.297034,07/03/26,0:25:42
25307,0.14,25.307,142.2531315446319,3791547764,2026-03-07 00:26:07.604034,07/03/26,0:26:7
25302,0.14,25.302,142.28124258951863,3791573066,2026-03-07 00:26:32.906034,07/03/26,0:26:32
25269,0.14,25.269,142.46705449364833,3791598335,2026-03-07 00:26:58.175034,07/03/26,0:26:58
25468,0.14,25.468,141.35385581906706,3791623803,2026-03-07 00:27:23.643034,07/03/26,0:27:23
25464,0.14,25.464,141.3760603204524,3791649267,2026-03-07 00:27:49.107034,07/03/26,0:27:49
25315,0.14,25.315,142.2081769701758,3791674582,2026-03-07 00:28:14.422034,07/03/26,0:28:14
25114,0.14,25.114,143.3463406864697,3791699696,2026-03-07 00:28:39.536034,07/03/26,0:28:39
25155,0.14,25.155,143.11270125223615,3791724851,2026-03-07 00:29:04.691034,07/03/26,0:29:4
25385,0.14,25.385,141.81603309040773,3791750236,2026-03-07 00:29:30.076034,07/03/26,0:29:30
25237,0.14,25.237,142.64769980584063,3791775473,2026-03-07 00:29:55.313034,07/03/26,0:29:55
25258,0.14,25.258,142.52909969118696,3791800731,2026-03-07 00:30:20.571034,07/03/26,0:30:20
25365,0.14,25.365,141.92785334121822,3791826096,2026-03-07 00:30:45.936034,07/03/26,0:30:45
25352,0.14,25.352,142.00063111391606,3791851448,2026-03-07 00:31:11.288034,07/03/26,0:31:11
25301,0.14,25.301,142.28686613177345,3791876749,2026-03-07 00:31:36.589034,07/03/26,0:31:36
25389,0.14,25.389,141.79369018078697,3791902138,2026-03-07 00:32:01.978034,07/03/26,0:32:1
25295,0.14,25.295,142.32061672267247,3791927433,2026-03-07 00:32:27.273034,07/03/26,0:32:27
25317,0.14,25.317,142.19694276573054,3791952750,2026-03-07 00:32:52.590034,07/03/26,0:32:52
25346,0.14,25.346,142.0342460348773,3791978096,2026-03-07 00:33:17.936034,07/03/26,0:33:17
25154,0.14,25.154,143.11839071320665,3792003250,2026-03-07 00:33:43.090034,07/03/26,0:33:43
25177,0.14,25.177,142.98764745601144,3792028427,2026-03-07 00:34:08.267034,07/03/26,0:34:8
25257,0.14,25.257,142.53474284356813,3792053684,2026-03-07 00:34:33.524034,07/03/26,0:34:33
25284,0.14,25.284,142.38253440911248,3792078968,2026-03-07 00:34:58.808034,07/03/26,0:34:58
25380,0.14,25.38,141.84397163120568,3792104348,2026-03-07 00:35:24.188034,07/03/26,0:35:24
25248,0.14,25.248,142.58555133079847,3792129596,2026-03-07 00:35:49.436034,07/03/26,0:35:49
