Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
19058,0.19,19.058,188.8970511071466,13546678369,2026-05-19 00:00:07.098826,19/05/26,0:0:7
19077,0.19,19.077,188.70891649630445,13546697446,2026-05-19 00:00:26.175826,19/05/26,0:0:26
19098,0.19,19.098,188.5014137606032,13546716544,2026-05-19 00:00:45.273826,19/05/26,0:0:45
19191,0.19,19.191,187.58793184305142,13546735735,2026-05-19 00:01:04.464826,19/05/26,0:1:4
19138,0.19,19.138,188.1074302434946,13546754873,2026-05-19 00:01:23.602826,19/05/26,0:1:23
19184,0.19,19.184,187.65638031693078,13546774057,2026-05-19 00:01:42.786826,19/05/26,0:1:42
25145,0.14,25.145,143.16961622588983,13546799202,2026-05-19 00:02:07.931826,19/05/26,0:2:7
30033,0.12,30.033,119.8681450404555,13546829235,2026-05-19 00:02:37.964826,19/05/26,0:2:37
30375,0.12,30.375,118.51851851851852,13546859610,2026-05-19 00:03:08.339826,19/05/26,0:3:8
30752,0.12,30.752,117.06555671175859,13546890362,2026-05-19 00:03:39.091826,19/05/26,0:3:39
36691,0.1,36.691,98.1167043689188,13546927053,2026-05-19 00:04:15.782826,19/05/26,0:4:15
37345,0.1,37.345,96.39844691391083,13546964398,2026-05-19 00:04:53.127826,19/05/26,0:4:53
37259,0.1,37.259,96.62095064279771,13547001657,2026-05-19 00:05:30.386826,19/05/26,0:5:30
37707,0.09,37.707,95.47298910016708,13547039364,2026-05-19 00:06:08.093826,19/05/26,0:6:8
37612,0.09,37.612,95.71413378708922,13547076976,2026-05-19 00:06:45.705826,19/05/26,0:6:45
37379,0.1,37.379,96.31076272773483,13547114355,2026-05-19 00:07:23.084826,19/05/26,0:7:23
37292,0.1,37.292,96.53544996245843,13547151647,2026-05-19 00:08:00.376826,19/05/26,0:8:0
37382,0.1,37.382,96.30303354555669,13547189029,2026-05-19 00:08:37.758826,19/05/26,0:8:37
37470,0.1,37.47,96.07686148919136,13547226499,2026-05-19 00:09:15.228826,19/05/26,0:9:15
37555,0.09,37.555,95.85940620423379,13547264054,2026-05-19 00:09:52.783826,19/05/26,0:9:52
38342,0.09,38.342,93.89181576339263,13547302396,2026-05-19 00:10:31.125826,19/05/26,0:10:31
38308,0.09,38.308,93.9751487939856,13547340704,2026-05-19 00:11:09.433826,19/05/26,0:11:9
38316,0.09,38.316,93.95552771688068,13547379020,2026-05-19 00:11:47.749826,19/05/26,0:11:47
38086,0.09,38.086,94.52292180853857,13547417106,2026-05-19 00:12:25.835826,19/05/26,0:12:25
