Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
39734,0.09,39.734,90.60250666935119,13741309880,2026-05-01 00:00:06.421467,01/05/26,0:0:6
39703,0.09,39.703,90.67324887288115,13741349583,2026-05-01 00:00:46.124467,01/05/26,0:0:46
39718,0.09,39.718,90.63900498514528,13741389301,2026-05-01 00:01:25.842467,01/05/26,0:1:25
38083,0.09,38.083,94.53036788068167,13741427384,2026-05-01 00:02:03.925467,01/05/26,0:2:3
38532,0.09,38.532,93.42883836810962,13741465916,2026-05-01 00:02:42.457467,01/05/26,0:2:42
38910,0.09,38.91,92.52120277563608,13741504826,2026-05-01 00:03:21.367467,01/05/26,0:3:21
38230,0.09,38.23,94.16688464556631,13741543056,2026-05-01 00:03:59.597467,01/05/26,0:3:59
38642,0.09,38.642,93.16287976812794,13741581698,2026-05-01 00:04:38.239467,01/05/26,0:4:38
39090,0.09,39.09,92.0951650038373,13741620788,2026-05-01 00:05:17.329467,01/05/26,0:5:17
38912,0.09,38.912,92.51644736842105,13741659700,2026-05-01 00:05:56.241467,01/05/26,0:5:56
39136,0.09,39.136,91.9869174161897,13741698836,2026-05-01 00:06:35.377467,01/05/26,0:6:35
40150,0.09,40.15,89.66376089663761,13741738986,2026-05-01 00:07:15.527467,01/05/26,0:7:15
40172,0.09,40.172,89.61465697500746,13741779158,2026-05-01 00:07:55.699467,01/05/26,0:7:55
40318,0.09,40.318,89.29014336028573,13741819476,2026-05-01 00:08:36.017467,01/05/26,0:8:36
40189,0.09,40.189,89.57674985692603,13741859665,2026-05-01 00:09:16.206467,01/05/26,0:9:16
40305,0.09,40.305,89.3189430591738,13741899970,2026-05-01 00:09:56.511467,01/05/26,0:9:56
40267,0.09,40.267,89.40323341694192,13741940237,2026-05-01 00:10:36.778467,01/05/26,0:10:36
40252,0.09,40.252,89.43654973665905,13741980489,2026-05-01 00:11:17.030467,01/05/26,0:11:17
40175,0.09,40.175,89.607965152458,13742020664,2026-05-01 00:11:57.205467,01/05/26,0:11:57
40096,0.09,40.096,89.78451715881883,13742060760,2026-05-01 00:12:37.301467,01/05/26,0:12:37
40005,0.09,40.005,89.98875140607424,13742100765,2026-05-01 00:13:17.306467,01/05/26,0:13:17
40394,0.09,40.394,89.12214685349309,13742141159,2026-05-01 00:13:57.700467,01/05/26,0:13:57
40488,0.09,40.488,88.91523414344991,13742181647,2026-05-01 00:14:38.188467,01/05/26,0:14:38
40361,0.09,40.361,89.19501498971779,13742222008,2026-05-01 00:15:18.549467,01/05/26,0:15:18
40338,0.09,40.338,89.2458723784025,13742262346,2026-05-01 00:15:58.887467,01/05/26,0:15:58
40526,0.09,40.526,88.83186102748853,13742302872,2026-05-01 00:16:39.413467,01/05/26,0:16:39
40436,0.09,40.436,89.02957760411515,13742343308,2026-05-01 00:17:19.849467,01/05/26,0:17:19
40442,0.09,40.442,89.01636912121062,13742383750,2026-05-01 00:18:00.291467,01/05/26,0:18:0
40477,0.09,40.477,88.93939768263458,13742424227,2026-05-01 00:18:40.768467,01/05/26,0:18:40
40399,0.09,40.399,89.11111661179733,13742464626,2026-05-01 00:19:21.167467,01/05/26,0:19:21
40388,0.09,40.388,89.13538674853918,13742505014,2026-05-01 00:20:01.555467,01/05/26,0:20:1
40689,0.09,40.689,88.47600088476001,13742545703,2026-05-01 00:20:42.244467,01/05/26,0:20:42
40998,0.09,40.998,87.80916142250841,13742586701,2026-05-01 00:21:23.242467,01/05/26,0:21:23
40996,0.09,40.996,87.81344521416723,13742627697,2026-05-01 00:22:04.238467,01/05/26,0:22:4
41043,0.09,41.043,87.71288648490608,13742668740,2026-05-01 00:22:45.281467,01/05/26,0:22:45
40984,0.09,40.984,87.83915674409526,13742709724,2026-05-01 00:23:26.265467,01/05/26,0:23:26
41124,0.09,41.124,87.54012255617158,13742750848,2026-05-01 00:24:07.389467,01/05/26,0:24:7
41055,0.09,41.055,87.68724881256851,13742791903,2026-05-01 00:24:48.444467,01/05/26,0:24:48
41028,0.09,41.028,87.74495466510676,13742832931,2026-05-01 00:25:29.472467,01/05/26,0:25:29
41065,0.09,41.065,87.66589553147449,13742873996,2026-05-01 00:26:10.537467,01/05/26,0:26:10
41015,0.09,41.015,87.77276606119712,13742915011,2026-05-01 00:26:51.552467,01/05/26,0:26:51
41065,0.09,41.065,87.66589553147449,13742956076,2026-05-01 00:27:32.617467,01/05/26,0:27:32
41018,0.09,41.018,87.76634648203228,13742997094,2026-05-01 00:28:13.635467,01/05/26,0:28:13
40967,0.09,40.967,87.87560719603583,13743038061,2026-05-01 00:28:54.602467,01/05/26,0:28:54
41032,0.09,41.032,87.73640085786703,13743079093,2026-05-01 00:29:35.634467,01/05/26,0:29:35
41064,0.09,41.064,87.66803039158387,13743120157,2026-05-01 00:30:16.698467,01/05/26,0:30:16
41066,0.09,41.066,87.66376077533727,13743161223,2026-05-01 00:30:57.764467,01/05/26,0:30:57
40984,0.09,40.984,87.83915674409526,13743202207,2026-05-01 00:31:38.748467,01/05/26,0:31:38
