Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
26504,0.14,26.504,135.82855418050104,13209221223,2026-07-03 00:00:14.276183,03/07/26,0:0:14
25131,0.14,25.131,143.24937328399187,13209246354,2026-07-03 00:00:39.407183,03/07/26,0:0:39
25522,0.14,25.522,141.05477627145208,13209271876,2026-07-03 00:01:04.929183,03/07/26,0:1:4
25984,0.14,25.984,138.54679802955664,13209297860,2026-07-03 00:01:30.913183,03/07/26,0:1:30
26216,0.14,26.216,137.320720170888,13209324076,2026-07-03 00:01:57.129183,03/07/26,0:1:57
26445,0.14,26.445,136.13159387407828,13209350521,2026-07-03 00:02:23.574183,03/07/26,0:2:23
16230,0.22,16.23,221.81146025878004,13209366751,2026-07-03 00:02:39.804183,03/07/26,0:2:39
16414,0.22,16.414,219.324966492019,13209383165,2026-07-03 00:02:56.218183,03/07/26,0:2:56
16362,0.22,16.362,220.02200220022002,13209399527,2026-07-03 00:03:12.580183,03/07/26,0:3:12
16340,0.22,16.34,220.31823745410037,13209415867,2026-07-03 00:03:28.920183,03/07/26,0:3:28
16331,0.22,16.331,220.43965464454106,13209432198,2026-07-03 00:03:45.251183,03/07/26,0:3:45
16450,0.22,16.45,218.8449848024316,13209448648,2026-07-03 00:04:01.701183,03/07/26,0:4:1
16591,0.22,16.591,216.98511241034296,13209465239,2026-07-03 00:04:18.292183,03/07/26,0:4:18
16669,0.22,16.669,215.96976423300737,13209481908,2026-07-03 00:04:34.961183,03/07/26,0:4:34
16729,0.22,16.729,215.19517006396077,13209498637,2026-07-03 00:04:51.690183,03/07/26,0:4:51
17023,0.21,17.023,211.47858779298596,13209515660,2026-07-03 00:05:08.713183,03/07/26,0:5:8
17221,0.21,17.221,209.0470936647117,13209532881,2026-07-03 00:05:25.934183,03/07/26,0:5:25
17337,0.21,17.337,207.64838207302301,13209550218,2026-07-03 00:05:43.271183,03/07/26,0:5:43
17384,0.21,17.384,207.08697653014266,13209567602,2026-07-03 00:06:00.655183,03/07/26,0:6:0
17221,0.21,17.221,209.0470936647117,13209584823,2026-07-03 00:06:17.876183,03/07/26,0:6:17
17435,0.21,17.435,206.48121594493836,13209602258,2026-07-03 00:06:35.311183,03/07/26,0:6:35
16888,0.21,16.888,213.16911416390337,13209619146,2026-07-03 00:06:52.199183,03/07/26,0:6:52
18169,0.2,18.169,198.13968848037868,13209637315,2026-07-03 00:07:10.368183,03/07/26,0:7:10
20935,0.17,20.935,171.9608311440172,13209658250,2026-07-03 00:07:31.303183,03/07/26,0:7:31
20793,0.17,20.793,173.13518972731208,13209679043,2026-07-03 00:07:52.096183,03/07/26,0:7:52
20820,0.17,20.82,172.9106628242075,13209699863,2026-07-03 00:08:12.916183,03/07/26,0:8:12
20858,0.17,20.858,172.59564675424298,13209720721,2026-07-03 00:08:33.774183,03/07/26,0:8:33
20876,0.17,20.876,172.44682889442421,13209741597,2026-07-03 00:08:54.650183,03/07/26,0:8:54
20970,0.17,20.97,171.67381974248926,13209762567,2026-07-03 00:09:15.620183,03/07/26,0:9:15
21023,0.17,21.023,171.24102173809638,13209783590,2026-07-03 00:09:36.643183,03/07/26,0:9:36
21188,0.17,21.188,169.9074948083821,13209804778,2026-07-03 00:09:57.831183,03/07/26,0:9:57
26481,0.14,26.481,135.94652769910502,13209831259,2026-07-03 00:10:24.312183,03/07/26,0:10:24
36025,0.1,36.025,99.93060374739764,13209867284,2026-07-03 00:11:00.337183,03/07/26,0:11:0
38022,0.09,38.022,94.68202619536058,13209905306,2026-07-03 00:11:38.359183,03/07/26,0:11:38
37024,0.1,37.024,97.23422644770959,13209942330,2026-07-03 00:12:15.383183,03/07/26,0:12:15
35663,0.1,35.663,100.94495695819197,13209977993,2026-07-03 00:12:51.046183,03/07/26,0:12:51
34254,0.1,34.254,105.09721492380451,13210012247,2026-07-03 00:13:25.300183,03/07/26,0:13:25
34284,0.1,34.284,105.00525026251313,13210046531,2026-07-03 00:13:59.584183,03/07/26,0:13:59
34294,0.1,34.294,104.97463113081005,13210080825,2026-07-03 00:14:33.878183,03/07/26,0:14:33
34425,0.1,34.425,104.57516339869281,13210115250,2026-07-03 00:15:08.303183,03/07/26,0:15:8
34341,0.1,34.341,104.83096007687604,13210149591,2026-07-03 00:15:42.644183,03/07/26,0:15:42
34212,0.1,34.212,105.2262364082778,13210183803,2026-07-03 00:16:16.856183,03/07/26,0:16:16
33361,0.11,33.361,107.91043433949821,13210217164,2026-07-03 00:16:50.217183,03/07/26,0:16:50
33783,0.11,33.783,106.56247224935619,13210250947,2026-07-03 00:17:24.000183,03/07/26,0:17:24
33668,0.11,33.668,106.92645835808483,13210284615,2026-07-03 00:17:57.668183,03/07/26,0:17:57
33370,0.11,33.37,107.88133053640995,13210317985,2026-07-03 00:18:31.038183,03/07/26,0:18:31
33587,0.11,33.587,107.18432726947927,13210351572,2026-07-03 00:19:04.625183,03/07/26,0:19:4
33329,0.11,33.329,108.0140418254373,13210384901,2026-07-03 00:19:37.954183,03/07/26,0:19:37
33797,0.11,33.797,106.51833002929254,13210418698,2026-07-03 00:20:11.751183,03/07/26,0:20:11
33550,0.11,33.55,107.30253353204174,13210452248,2026-07-03 00:20:45.301183,03/07/26,0:20:45
33350,0.11,33.35,107.94602698650675,13210485598,2026-07-03 00:21:18.651183,03/07/26,0:21:18
33539,0.11,33.539,107.33772622916605,13210519137,2026-07-03 00:21:52.190183,03/07/26,0:21:52
33608,0.11,33.608,107.11735301118782,13210552745,2026-07-03 00:22:25.798183,03/07/26,0:22:25
33644,0.11,33.644,107.00273451432648,13210586389,2026-07-03 00:22:59.442183,03/07/26,0:22:59
33576,0.11,33.576,107.21944245889921,13210619965,2026-07-03 00:23:33.018183,03/07/26,0:23:33
