Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
35804,0.1,35.804,100.54742486872975,13492371993,2026-06-05 00:00:17.422276,05/06/26,0:0:17
38900,0.09,38.9,92.54498714652956,13492410893,2026-06-05 00:00:56.322276,05/06/26,0:0:56
38933,0.09,38.933,92.4665450902833,13492449826,2026-06-05 00:01:35.255276,05/06/26,0:1:35
38407,0.09,38.407,93.7329132710183,13492488233,2026-06-05 00:02:13.662276,05/06/26,0:2:13
37299,0.1,37.299,96.51733290436741,13492525532,2026-06-05 00:02:50.961276,05/06/26,0:2:50
37934,0.09,37.934,94.90167132387832,13492563466,2026-06-05 00:03:28.895276,05/06/26,0:3:28
37848,0.09,37.848,95.11731135066582,13492601314,2026-06-05 00:04:06.743276,05/06/26,0:4:6
37983,0.09,37.983,94.77924334570729,13492639297,2026-06-05 00:04:44.726276,05/06/26,0:4:44
37892,0.09,37.892,95.00686160667159,13492677189,2026-06-05 00:05:22.618276,05/06/26,0:5:22
37919,0.09,37.919,94.93921253197605,13492715108,2026-06-05 00:06:00.537276,05/06/26,0:6:0
37976,0.09,37.976,94.79671371392459,13492753084,2026-06-05 00:06:38.513276,05/06/26,0:6:38
37986,0.09,37.986,94.77175801611119,13492791070,2026-06-05 00:07:16.499276,05/06/26,0:7:16
38969,0.09,38.969,92.38112345710694,13492830039,2026-06-05 00:07:55.468276,05/06/26,0:7:55
39116,0.09,39.116,92.03395030166683,13492869155,2026-06-05 00:08:34.584276,05/06/26,0:8:34
39156,0.09,39.156,91.93993257738278,13492908311,2026-06-05 00:09:13.740276,05/06/26,0:9:13
39198,0.09,39.198,91.84142048063677,13492947509,2026-06-05 00:09:52.938276,05/06/26,0:9:52
39282,0.09,39.282,91.64502825721705,13492986791,2026-06-05 00:10:32.220276,05/06/26,0:10:32
39270,0.09,39.27,91.67303284950344,13493026061,2026-06-05 00:11:11.490276,05/06/26,0:11:11
39194,0.09,39.194,91.85079348879931,13493065255,2026-06-05 00:11:50.684276,05/06/26,0:11:50
39127,0.09,39.127,92.00807626447211,13493104382,2026-06-05 00:12:29.811276,05/06/26,0:12:29
39200,0.09,39.2,91.83673469387755,13493143582,2026-06-05 00:13:09.011276,05/06/26,0:13:9
39691,0.09,39.691,90.70066261872968,13493183273,2026-06-05 00:13:48.702276,05/06/26,0:13:48
40141,0.09,40.141,89.68386437806731,13493223414,2026-06-05 00:14:28.843276,05/06/26,0:14:28
40075,0.09,40.075,89.83156581409857,13493263489,2026-06-05 00:15:08.918276,05/06/26,0:15:8
40192,0.09,40.192,89.57006369426752,13493303681,2026-06-05 00:15:49.110276,05/06/26,0:15:49
40242,0.09,40.242,89.45877441479051,13493343923,2026-06-05 00:16:29.352276,05/06/26,0:16:29
40156,0.09,40.156,89.65036358203008,13493384079,2026-06-05 00:17:09.508276,05/06/26,0:17:9
40251,0.09,40.251,89.43877170753521,13493424330,2026-06-05 00:17:49.759276,05/06/26,0:17:49
40280,0.09,40.28,89.37437934458788,13493464610,2026-06-05 00:18:30.039276,05/06/26,0:18:30
40110,0.09,40.11,89.75317875841436,13493504720,2026-06-05 00:19:10.149276,05/06/26,0:19:10
40136,0.09,40.136,89.69503687462627,13493544856,2026-06-05 00:19:50.285276,05/06/26,0:19:50
40224,0.09,40.224,89.49880668257757,13493585080,2026-06-05 00:20:30.509276,05/06/26,0:20:30
39957,0.09,39.957,90.09685411817703,13493625037,2026-06-05 00:21:10.466276,05/06/26,0:21:10
39837,0.09,39.837,90.36825062128172,13493664874,2026-06-05 00:21:50.303276,05/06/26,0:21:50
39951,0.09,39.951,90.11038522189682,13493704825,2026-06-05 00:22:30.254276,05/06/26,0:22:30
40011,0.09,40.011,89.9752568043788,13493744836,2026-06-05 00:23:10.265276,05/06/26,0:23:10
40021,0.09,40.021,89.95277479323356,13493784857,2026-06-05 00:23:50.286276,05/06/26,0:23:50
40098,0.09,40.098,89.78003890468352,13493824955,2026-06-05 00:24:30.384276,05/06/26,0:24:30
39623,0.09,39.623,90.85632082376398,13493864578,2026-06-05 00:25:10.007276,05/06/26,0:25:10
39169,0.09,39.169,91.90941816232224,13493903747,2026-06-05 00:25:49.176276,05/06/26,0:25:49
39293,0.09,39.293,91.61937240729901,13493943040,2026-06-05 00:26:28.469276,05/06/26,0:26:28
39257,0.09,39.257,91.70339047813128,13493982297,2026-06-05 00:27:07.726276,05/06/26,0:27:7
39073,0.09,39.073,92.1352340490876,13494021370,2026-06-05 00:27:46.799276,05/06/26,0:27:46
39178,0.09,39.178,91.88830466077901,13494060548,2026-06-05 00:28:25.977276,05/06/26,0:28:25
39150,0.09,39.15,91.95402298850574,13494099698,2026-06-05 00:29:05.127276,05/06/26,0:29:5
39095,0.09,39.095,92.08338662233022,13494138793,2026-06-05 00:29:44.222276,05/06/26,0:29:44
39115,0.09,39.115,92.0363032084878,13494177908,2026-06-05 00:30:23.337276,05/06/26,0:30:23
39082,0.09,39.082,92.1140166828719,13494216990,2026-06-05 00:31:02.419276,05/06/26,0:31:2
39128,0.09,39.128,92.00572480065426,13494256118,2026-06-05 00:31:41.547276,05/06/26,0:31:41
39097,0.09,39.097,92.07867611325678,13494295215,2026-06-05 00:32:20.644276,05/06/26,0:32:20
39200,0.09,39.2,91.83673469387755,13494334415,2026-06-05 00:32:59.844276,05/06/26,0:32:59
