Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
38824,0.09,38.824,92.72614877395425,11365330376,2026-05-26 00:00:17.893132,26/05/26,0:0:17
38974,0.09,38.974,92.36927182224046,11365369350,2026-05-26 00:00:56.867132,26/05/26,0:0:56
38912,0.09,38.912,92.51644736842105,11365408262,2026-05-26 00:01:35.779132,26/05/26,0:1:35
38680,0.09,38.68,93.07135470527405,11365446942,2026-05-26 00:02:14.459132,26/05/26,0:2:14
38121,0.09,38.121,94.43613756197371,11365485063,2026-05-26 00:02:52.580132,26/05/26,0:2:52
38116,0.09,38.116,94.4485255535733,11365523179,2026-05-26 00:03:30.696132,26/05/26,0:3:30
38187,0.09,38.187,94.27292010370022,11365561366,2026-05-26 00:04:08.883132,26/05/26,0:4:8
38137,0.09,38.137,94.39651781734274,11365599503,2026-05-26 00:04:47.020132,26/05/26,0:4:47
38306,0.09,38.306,93.98005534381036,11365637809,2026-05-26 00:05:25.326132,26/05/26,0:5:25
38530,0.09,38.53,93.43368803529717,11365676339,2026-05-26 00:06:03.856132,26/05/26,0:6:3
39479,0.09,39.479,91.18772005369944,11365715818,2026-05-26 00:06:43.335132,26/05/26,0:6:43
39390,0.09,39.39,91.3937547600914,11365755208,2026-05-26 00:07:22.725132,26/05/26,0:7:22
39267,0.09,39.267,91.68003667201467,11365794475,2026-05-26 00:08:01.992132,26/05/26,0:8:1
39468,0.09,39.468,91.21313469139557,11365833943,2026-05-26 00:08:41.460132,26/05/26,0:8:41
39354,0.09,39.354,91.47735935355999,11365873297,2026-05-26 00:09:20.814132,26/05/26,0:9:20
21288,0.17,21.288,169.10935738444195,11365894585,2026-05-26 00:09:42.102132,26/05/26,0:9:42
21109,0.17,21.109,170.54337012648634,11365915694,2026-05-26 00:10:03.211132,26/05/26,0:10:3
21297,0.17,21.297,169.03789266093816,11365936991,2026-05-26 00:10:24.508132,26/05/26,0:10:24
21292,0.17,21.292,169.0775878264137,11365958283,2026-05-26 00:10:45.800132,26/05/26,0:10:45
21457,0.17,21.457,167.7774152957077,11365979740,2026-05-26 00:11:07.257132,26/05/26,0:11:7
21762,0.17,21.762,165.42597187758477,11366001502,2026-05-26 00:11:29.019132,26/05/26,0:11:29
21874,0.16,21.874,164.5789521806711,11366023376,2026-05-26 00:11:50.893132,26/05/26,0:11:50
22016,0.16,22.016,163.5174418604651,11366045392,2026-05-26 00:12:12.909132,26/05/26,0:12:12
22226,0.16,22.226,161.97246468100423,11366067618,2026-05-26 00:12:35.135132,26/05/26,0:12:35
22196,0.16,22.196,162.19138583528564,11366089814,2026-05-26 00:12:57.331132,26/05/26,0:12:57
22315,0.16,22.315,161.32646202106207,11366112129,2026-05-26 00:13:19.646132,26/05/26,0:13:19
22445,0.16,22.445,160.39206950323012,11366134574,2026-05-26 00:13:42.091132,26/05/26,0:13:42
22453,0.16,22.453,160.3349218367256,11366157027,2026-05-26 00:14:04.544132,26/05/26,0:14:4
22569,0.16,22.569,159.51083344410475,11366179596,2026-05-26 00:14:27.113132,26/05/26,0:14:27
22586,0.16,22.586,159.39077304524926,11366202182,2026-05-26 00:14:49.699132,26/05/26,0:14:49
22640,0.16,22.64,159.01060070671377,11366224822,2026-05-26 00:15:12.339132,26/05/26,0:15:12
22728,0.16,22.728,158.39493136219642,11366247550,2026-05-26 00:15:35.067132,26/05/26,0:15:35
22798,0.16,22.798,157.90858847267305,11366270348,2026-05-26 00:15:57.865132,26/05/26,0:15:57
22822,0.16,22.822,157.7425291385505,11366293170,2026-05-26 00:16:20.687132,26/05/26,0:16:20
22463,0.16,22.463,160.2635444953924,11366315633,2026-05-26 00:16:43.150132,26/05/26,0:16:43
22595,0.16,22.595,159.32728479752157,11366338228,2026-05-26 00:17:05.745132,26/05/26,0:17:5
30235,0.12,30.235,119.06730610219944,11366368463,2026-05-26 00:17:35.980132,26/05/26,0:17:35
39059,0.09,39.059,92.16825827594153,11366407522,2026-05-26 00:18:15.039132,26/05/26,0:18:15
39211,0.09,39.211,91.81097141108363,11366446733,2026-05-26 00:18:54.250132,26/05/26,0:18:54
39033,0.09,39.033,92.22965183306432,11366485766,2026-05-26 00:19:33.283132,26/05/26,0:19:33
39125,0.09,39.125,92.01277955271566,11366524891,2026-05-26 00:20:12.408132,26/05/26,0:20:12
39153,0.09,39.153,91.94697724312313,11366564044,2026-05-26 00:20:51.561132,26/05/26,0:20:51
39130,0.09,39.13,92.00102223358037,11366603174,2026-05-26 00:21:30.691132,26/05/26,0:21:30
39102,0.09,39.102,92.06690194874942,11366642276,2026-05-26 00:22:09.793132,26/05/26,0:22:9
39285,0.09,39.285,91.63802978235968,11366681561,2026-05-26 00:22:49.078132,26/05/26,0:22:49
39088,0.09,39.088,92.09987720016373,11366720649,2026-05-26 00:23:28.166132,26/05/26,0:23:28
39005,0.09,39.005,92.29585950519164,11366759654,2026-05-26 00:24:07.171132,26/05/26,0:24:7
39110,0.09,39.11,92.04806954743033,11366798764,2026-05-26 00:24:46.281132,26/05/26,0:24:46
39159,0.09,39.159,91.93288899103655,11366837923,2026-05-26 00:25:25.440132,26/05/26,0:25:25
39116,0.09,39.116,92.03395030166683,11366877039,2026-05-26 00:26:04.556132,26/05/26,0:26:4
39166,0.09,39.166,91.9164581524792,11366916205,2026-05-26 00:26:43.722132,26/05/26,0:26:43
39219,0.09,39.219,91.79224355541956,11366955424,2026-05-26 00:27:22.941132,26/05/26,0:27:22
39070,0.09,39.07,92.14230867673406,11366994494,2026-05-26 00:28:02.011132,26/05/26,0:28:2
39776,0.09,39.776,90.50683829444891,11367034270,2026-05-26 00:28:41.787132,26/05/26,0:28:41
39887,0.09,39.887,90.25497029107228,11367074157,2026-05-26 00:29:21.674132,26/05/26,0:29:21
39931,0.09,39.931,90.15551826901405,11367114088,2026-05-26 00:30:01.605132,26/05/26,0:30:1
40197,0.09,40.197,89.5589223076349,11367154285,2026-05-26 00:30:41.802132,26/05/26,0:30:41
39839,0.09,39.839,90.3637139486433,11367194124,2026-05-26 00:31:21.641132,26/05/26,0:31:21
39975,0.09,39.975,90.0562851782364,11367234099,2026-05-26 00:32:01.616132,26/05/26,0:32:1
39985,0.09,39.985,90.03376266099788,11367274084,2026-05-26 00:32:41.601132,26/05/26,0:32:41
40093,0.09,40.093,89.79123537774674,11367314177,2026-05-26 00:33:21.694132,26/05/26,0:33:21
40175,0.09,40.175,89.607965152458,11367354352,2026-05-26 00:34:01.869132,26/05/26,0:34:1
40312,0.09,40.312,89.30343322087715,11367394664,2026-05-26 00:34:42.181132,26/05/26,0:34:42
39217,0.09,39.217,91.7969248030191,11367433881,2026-05-26 00:35:21.398132,26/05/26,0:35:21
38826,0.09,38.826,92.7213722763097,11367472707,2026-05-26 00:36:00.224132,26/05/26,0:36:0
38705,0.09,38.705,93.01123885802868,11367511412,2026-05-26 00:36:38.929132,26/05/26,0:36:38
38767,0.09,38.767,92.86248613511492,11367550179,2026-05-26 00:37:17.696132,26/05/26,0:37:17
38822,0.09,38.822,92.7309257637422,11367589001,2026-05-26 00:37:56.518132,26/05/26,0:37:56
38797,0.09,38.797,92.79067969172874,11367627798,2026-05-26 00:38:35.315132,26/05/26,0:38:35
38819,0.09,38.819,92.73809217135938,11367666617,2026-05-26 00:39:14.134132,26/05/26,0:39:14
38725,0.09,38.725,92.96320206584893,11367705342,2026-05-26 00:39:52.859132,26/05/26,0:39:52
38648,0.09,38.648,93.14841647691989,11367743990,2026-05-26 00:40:31.507132,26/05/26,0:40:31
38829,0.09,38.829,92.71420845244533,11367782819,2026-05-26 00:41:10.336132,26/05/26,0:41:10
37722,0.09,37.722,95.43502465404804,11367820541,2026-05-26 00:41:48.058132,26/05/26,0:41:48
38049,0.09,38.049,94.61483876054561,11367858590,2026-05-26 00:42:26.107132,26/05/26,0:42:26
