Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
19735,0.18,19.735,182.417025589055,13112172698,2026-07-13 00:00:14.654289,13/07/26,0:0:14
18940,0.19,18.94,190.0739176346357,13112191638,2026-07-13 00:00:33.594289,13/07/26,0:0:33
19209,0.19,19.209,187.41215055442763,13112210847,2026-07-13 00:00:52.803289,13/07/26,0:0:52
19299,0.19,19.299,186.5381625990984,13112230146,2026-07-13 00:01:12.102289,13/07/26,0:1:12
19894,0.18,19.894,180.95908314064542,13112250040,2026-07-13 00:01:31.996289,13/07/26,0:1:31
20084,0.18,20.084,179.24716191993627,13112270124,2026-07-13 00:01:52.080289,13/07/26,0:1:52
20146,0.18,20.146,178.69552268440384,13112290270,2026-07-13 00:02:12.226289,13/07/26,0:2:12
20121,0.18,20.121,178.91754882958102,13112310391,2026-07-13 00:02:32.347289,13/07/26,0:2:32
20302,0.18,20.302,177.32243128755786,13112330693,2026-07-13 00:02:52.649289,13/07/26,0:2:52
20124,0.18,20.124,178.89087656529517,13112350817,2026-07-13 00:03:12.773289,13/07/26,0:3:12
20252,0.18,20.252,177.76022121271973,13112371069,2026-07-13 00:03:33.025289,13/07/26,0:3:33
20340,0.18,20.34,176.99115044247787,13112391409,2026-07-13 00:03:53.365289,13/07/26,0:3:53
20375,0.18,20.375,176.68711656441718,13112411784,2026-07-13 00:04:13.740289,13/07/26,0:4:13
20546,0.17,20.546,175.21658717025213,13112432330,2026-07-13 00:04:34.286289,13/07/26,0:4:34
20742,0.17,20.742,173.56089094590686,13112453072,2026-07-13 00:04:55.028289,13/07/26,0:4:55
20824,0.17,20.824,172.87744909719555,13112473896,2026-07-13 00:05:15.852289,13/07/26,0:5:15
30405,0.12,30.405,118.40157868771584,13112504301,2026-07-13 00:05:46.257289,13/07/26,0:5:46
34793,0.1,34.793,103.46908860977783,13112539094,2026-07-13 00:06:21.050289,13/07/26,0:6:21
34895,0.1,34.895,103.16664278549935,13112573989,2026-07-13 00:06:55.945289,13/07/26,0:6:55
35062,0.1,35.062,102.67526096628829,13112609051,2026-07-13 00:07:31.007289,13/07/26,0:7:31
35594,0.1,35.594,101.14064168118222,13112644645,2026-07-13 00:08:06.601289,13/07/26,0:8:6
35393,0.1,35.393,101.71502839544543,13112680038,2026-07-13 00:08:41.994289,13/07/26,0:8:41
35361,0.1,35.361,101.80707559175363,13112715399,2026-07-13 00:09:17.355289,13/07/26,0:9:17
35113,0.1,35.113,102.5261299233902,13112750512,2026-07-13 00:09:52.468289,13/07/26,0:9:52
30436,0.12,30.436,118.28098304639244,13112780948,2026-07-13 00:10:22.904289,13/07/26,0:10:22
26224,0.14,26.224,137.27882855399633,13112807172,2026-07-13 00:10:49.128289,13/07/26,0:10:49
27017,0.13,27.017,133.24943554058555,13112834189,2026-07-13 00:11:16.145289,13/07/26,0:11:16
27298,0.13,27.298,131.87779324492638,13112861487,2026-07-13 00:11:43.443289,13/07/26,0:11:43
21265,0.17,21.265,169.2922642840348,13112882752,2026-07-13 00:12:04.708289,13/07/26,0:12:4
27135,0.13,27.135,132.66998341625208,13112909887,2026-07-13 00:12:31.843289,13/07/26,0:12:31
27380,0.13,27.38,131.4828341855369,13112937267,2026-07-13 00:12:59.223289,13/07/26,0:12:59
27478,0.13,27.478,131.01390203071549,13112964745,2026-07-13 00:13:26.701289,13/07/26,0:13:26
27482,0.13,27.482,130.99483298158796,13112992227,2026-07-13 00:13:54.183289,13/07/26,0:13:54
27546,0.13,27.546,130.6904813766064,13113019773,2026-07-13 00:14:21.729289,13/07/26,0:14:21
27583,0.13,27.583,130.5151723887902,13113047356,2026-07-13 00:14:49.312289,13/07/26,0:14:49
27365,0.13,27.365,131.55490590169924,13113074721,2026-07-13 00:15:16.677289,13/07/26,0:15:16
27385,0.13,27.385,131.4588278254519,13113102106,2026-07-13 00:15:44.062289,13/07/26,0:15:44
27524,0.13,27.524,130.79494259555298,13113129630,2026-07-13 00:16:11.586289,13/07/26,0:16:11
27274,0.13,27.274,131.99384028745325,13113156904,2026-07-13 00:16:38.860289,13/07/26,0:16:38
27498,0.13,27.498,130.91861226271,13113184402,2026-07-13 00:17:06.358289,13/07/26,0:17:6
27458,0.13,27.458,131.1093306140287,13113211860,2026-07-13 00:17:33.816289,13/07/26,0:17:33
27786,0.13,27.786,129.5616497516735,13113239646,2026-07-13 00:18:01.602289,13/07/26,0:18:1
27513,0.13,27.513,130.84723585214263,13113267159,2026-07-13 00:18:29.115289,13/07/26,0:18:29
27661,0.13,27.661,130.1471385705506,13113294820,2026-07-13 00:18:56.776289,13/07/26,0:18:56
27627,0.13,27.627,130.30730806819415,13113322447,2026-07-13 00:19:24.403289,13/07/26,0:19:24
27459,0.13,27.459,131.10455588331695,13113349906,2026-07-13 00:19:51.862289,13/07/26,0:19:51
27593,0.13,27.593,130.46787228644945,13113377499,2026-07-13 00:20:19.455289,13/07/26,0:20:19
27679,0.13,27.679,130.06250225802955,13113405178,2026-07-13 00:20:47.134289,13/07/26,0:20:47
27798,0.13,27.798,129.5057198359594,13113432976,2026-07-13 00:21:14.932289,13/07/26,0:21:14
28139,0.13,28.139,127.93631614485234,13113461115,2026-07-13 00:21:43.071289,13/07/26,0:21:43
28259,0.13,28.259,127.39304292437808,13113489374,2026-07-13 00:22:11.330289,13/07/26,0:22:11
27851,0.13,27.851,129.25927255753834,13113517225,2026-07-13 00:22:39.181289,13/07/26,0:22:39
28006,0.13,28.006,128.54388345354567,13113545231,2026-07-13 00:23:07.187289,13/07/26,0:23:7
27972,0.13,27.972,128.7001287001287,13113573203,2026-07-13 00:23:35.159289,13/07/26,0:23:35
28062,0.13,28.062,128.2873636946761,13113601265,2026-07-13 00:24:03.221289,13/07/26,0:24:3
28035,0.13,28.035,128.41091492776886,13113629300,2026-07-13 00:24:31.256289,13/07/26,0:24:31
28075,0.13,28.075,128.2279608192342,13113657375,2026-07-13 00:24:59.331289,13/07/26,0:24:59
27968,0.13,27.968,128.71853546910756,13113685343,2026-07-13 00:25:27.299289,13/07/26,0:25:27
26864,0.13,26.864,134.00833829660513,13113712207,2026-07-13 00:25:54.163289,13/07/26,0:25:54
27064,0.13,27.064,133.01803133313626,13113739271,2026-07-13 00:26:21.227289,13/07/26,0:26:21
26988,0.13,26.988,133.3926189417519,13113766259,2026-07-13 00:26:48.215289,13/07/26,0:26:48
27730,0.13,27.73,129.8232960692391,13113793989,2026-07-13 00:27:15.945289,13/07/26,0:27:15
27703,0.13,27.703,129.94982492870807,13113821692,2026-07-13 00:27:43.648289,13/07/26,0:27:43
27844,0.13,27.844,129.291768424077,13113849536,2026-07-13 00:28:11.492289,13/07/26,0:28:11
27987,0.13,27.987,128.63115017686783,13113877523,2026-07-13 00:28:39.479289,13/07/26,0:28:39
28060,0.13,28.06,128.29650748396293,13113905583,2026-07-13 00:29:07.539289,13/07/26,0:29:7
27989,0.13,27.989,128.62195862660332,13113933572,2026-07-13 00:29:35.528289,13/07/26,0:29:35
28001,0.13,28.001,128.5668368986822,13113961573,2026-07-13 00:30:03.529289,13/07/26,0:30:3
27866,0.13,27.866,129.18969353333813,13113989439,2026-07-13 00:30:31.395289,13/07/26,0:30:31
28003,0.13,28.003,128.5576545370139,13114017442,2026-07-13 00:30:59.398289,13/07/26,0:30:59
27969,0.13,27.969,128.71393328327792,13114045411,2026-07-13 00:31:27.367289,13/07/26,0:31:27
28174,0.13,28.174,127.77738340313765,13114073585,2026-07-13 00:31:55.541289,13/07/26,0:31:55
28467,0.13,28.467,126.46221941195068,13114102052,2026-07-13 00:32:24.008289,13/07/26,0:32:24
28530,0.13,28.53,126.18296529968454,13114130582,2026-07-13 00:32:52.538289,13/07/26,0:32:52
28636,0.12,28.636,125.71588210643945,13114159218,2026-07-13 00:33:21.174289,13/07/26,0:33:21
28558,0.13,28.558,126.05924784648785,13114187776,2026-07-13 00:33:49.732289,13/07/26,0:33:49
28485,0.13,28.485,126.38230647709321,13114216261,2026-07-13 00:34:18.217289,13/07/26,0:34:18
15535,0.23,15.535,231.73479240424848,13114231796,2026-07-13 00:34:33.752289,13/07/26,0:34:33
17092,0.21,17.092,210.62485373274046,13114248888,2026-07-13 00:34:50.844289,13/07/26,0:34:50
17130,0.21,17.13,210.15761821366024,13114266018,2026-07-13 00:35:07.974289,13/07/26,0:35:7
17063,0.21,17.063,210.9828283420266,13114283081,2026-07-13 00:35:25.037289,13/07/26,0:35:25
17161,0.21,17.161,209.7779849659111,13114300242,2026-07-13 00:35:42.198289,13/07/26,0:35:42
17299,0.21,17.299,208.10451471183305,13114317541,2026-07-13 00:35:59.497289,13/07/26,0:35:59
17397,0.21,17.397,206.93222969477497,13114334938,2026-07-13 00:36:16.894289,13/07/26,0:36:16
17518,0.2,17.518,205.5029112912433,13114352456,2026-07-13 00:36:34.412289,13/07/26,0:36:34
17596,0.2,17.596,204.5919527165265,13114370052,2026-07-13 00:36:52.008289,13/07/26,0:36:52
17635,0.2,17.635,204.13949532180322,13114387687,2026-07-13 00:37:09.643289,13/07/26,0:37:9
17562,0.2,17.562,204.98804236419542,13114405249,2026-07-13 00:37:27.205289,13/07/26,0:37:27
17750,0.2,17.75,202.81690140845072,13114422999,2026-07-13 00:37:44.955289,13/07/26,0:37:44
