heure,Interval,kWh,sec,Wh,cumul(ms),dates,days
0:0:1,28320,0.13,28.32,127.11864406779661,43903595336,2025-01-11 00:00:01.475366,11/01/25
0:0:29,28290,0.13,28.29,127.25344644750795,43903623626,2025-01-11 00:00:29.765366,11/01/25
0:0:58,28584,0.12,28.584,125.94458438287154,43903652210,2025-01-11 00:00:58.349366,11/01/25
0:1:26,28588,0.12,28.588,125.92696236183014,43903680798,2025-01-11 00:01:26.937366,11/01/25
0:1:55,29001,0.12,29.001,124.13365056377366,43903709799,2025-01-11 00:01:55.938366,11/01/25
0:2:23,27836,0.13,27.836,129.32892656990947,43903737635,2025-01-11 00:02:23.774366,11/01/25
0:2:52,28306,0.13,28.306,127.18151628629973,43903765941,2025-01-11 00:02:52.080366,11/01/25
0:3:20,28165,0.13,28.165,127.81821409550861,43903794106,2025-01-11 00:03:20.245366,11/01/25
0:3:48,28335,0.13,28.335,127.05134992059291,43903822441,2025-01-11 00:03:48.580366,11/01/25
0:4:16,27550,0.13,27.55,130.6715063520871,43903849991,2025-01-11 00:04:16.130366,11/01/25
0:4:42,25910,0.14,25.91,138.942493245851,43903875901,2025-01-11 00:04:42.040366,11/01/25
0:5:8,26176,0.14,26.176,137.53056234718827,43903902077,2025-01-11 00:05:08.216366,11/01/25
0:5:35,26977,0.13,26.977,133.44701041628053,43903929054,2025-01-11 00:05:35.193366,11/01/25
0:6:2,26970,0.13,26.97,133.48164627363738,43903956024,2025-01-11 00:06:02.163366,11/01/25
0:6:29,27093,0.13,27.093,132.8756505370391,43903983117,2025-01-11 00:06:29.256366,11/01/25
0:6:56,27218,0.13,27.218,132.26541259460652,43904010335,2025-01-11 00:06:56.474366,11/01/25
0:7:23,27224,0.13,27.224,132.23626212165735,43904037559,2025-01-11 00:07:23.698366,11/01/25
0:7:50,27110,0.13,27.11,132.79232755440796,43904064669,2025-01-11 00:07:50.808366,11/01/25
0:8:17,26902,0.13,26.902,133.81904691101033,43904091571,2025-01-11 00:08:17.710366,11/01/25
0:8:44,27237,0.13,27.237,132.17314682233726,43904118808,2025-01-11 00:08:44.947366,11/01/25
0:9:12,27249,0.13,27.249,132.11493999779807,43904146057,2025-01-11 00:09:12.196366,11/01/25
0:9:39,27130,0.13,27.13,132.69443420567637,43904173187,2025-01-11 00:09:39.326366,11/01/25
0:10:6,26993,0.13,26.993,133.36791019894048,43904200180,2025-01-11 00:10:06.319366,11/01/25
0:10:33,27125,0.13,27.125,132.7188940092166,43904227305,2025-01-11 00:10:33.444366,11/01/25
0:11:0,26970,0.13,26.97,133.48164627363738,43904254275,2025-01-11 00:11:00.414366,11/01/25
0:11:27,27018,0.13,27.018,133.24450366422386,43904281293,2025-01-11 00:11:27.432366,11/01/25
0:11:54,27030,0.13,27.03,133.18534961154273,43904308323,2025-01-11 00:11:54.462366,11/01/25
0:12:21,27121,0.13,27.121,132.73846834556247,43904335444,2025-01-11 00:12:21.583366,11/01/25
0:12:48,27236,0.13,27.236,132.17799970627112,43904362680,2025-01-11 00:12:48.819366,11/01/25
0:13:16,27193,0.13,27.193,132.38701136321848,43904389873,2025-01-11 00:13:16.012366,11/01/25
0:13:43,27243,0.13,27.243,132.14403700033037,43904417116,2025-01-11 00:13:43.255366,11/01/25
0:14:10,27028,0.13,27.028,133.19520497262099,43904444144,2025-01-11 00:14:10.283366,11/01/25
0:14:37,27191,0.13,27.191,132.3967489242764,43904471335,2025-01-11 00:14:37.474366,11/01/25
0:15:4,27350,0.13,27.35,131.62705667276052,43904498685,2025-01-11 00:15:04.824366,11/01/25
0:15:32,27516,0.13,27.516,130.8329699084169,43904526201,2025-01-11 00:15:32.340366,11/01/25
0:15:59,27394,0.13,27.394,131.41563846097685,43904553595,2025-01-11 00:15:59.734366,11/01/25
0:16:27,28056,0.13,28.056,128.3147989734816,43904581651,2025-01-11 00:16:27.790366,11/01/25
0:16:56,28426,0.13,28.426,126.64462112150848,43904610077,2025-01-11 00:16:56.216366,11/01/25
0:17:24,28036,0.13,28.036,128.4063347125125,43904638113,2025-01-11 00:17:24.252366,11/01/25
0:17:52,28396,0.13,28.396,126.77841949570362,43904666509,2025-01-11 00:17:52.648366,11/01/25
0:18:20,28265,0.13,28.265,127.36600035379445,43904694774,2025-01-11 00:18:20.913366,11/01/25
0:18:49,28198,0.13,28.198,127.66862898077878,43904722972,2025-01-11 00:18:49.111366,11/01/25
0:19:17,28432,0.13,28.432,126.61789532920653,43904751404,2025-01-11 00:19:17.543366,11/01/25
0:19:44,27282,0.13,27.282,131.95513525401364,43904778686,2025-01-11 00:19:44.825366,11/01/25
0:20:11,27103,0.13,27.103,132.82662435892706,43904805789,2025-01-11 00:20:11.928366,11/01/25
0:20:39,27300,0.13,27.3,131.86813186813185,43904833089,2025-01-11 00:20:39.228366,11/01/25
0:21:5,26355,0.14,26.355,136.59647125782584,43904859444,2025-01-11 00:21:05.583366,11/01/25
0:21:32,26916,0.13,26.916,133.74944271065536,43904886360,2025-01-11 00:21:32.499366,11/01/25
0:21:59,26779,0.13,26.779,134.4336980469771,43904913139,2025-01-11 00:21:59.278366,11/01/25
0:22:26,26779,0.13,26.779,134.4336980469771,43904939918,2025-01-11 00:22:26.057366,11/01/25
0:22:52,26842,0.13,26.842,134.11817301244318,43904966760,2025-01-11 00:22:52.899366,11/01/25
0:23:19,26692,0.13,26.692,134.87187172186424,43904993452,2025-01-11 00:23:19.591366,11/01/25
0:23:46,26968,0.13,26.968,133.49154553544943,43905020420,2025-01-11 00:23:46.559366,11/01/25
0:24:13,26830,0.13,26.83,134.17815877748788,43905047250,2025-01-11 00:24:13.389366,11/01/25
0:24:40,26620,0.14,26.62,135.236664162284,43905073870,2025-01-11 00:24:40.009366,11/01/25
0:25:6,26874,0.13,26.874,133.95847287340925,43905100744,2025-01-11 00:25:06.883366,11/01/25
0:25:33,26761,0.13,26.761,134.52412092223759,43905127505,2025-01-11 00:25:33.644366,11/01/25
0:26:0,26825,0.13,26.825,134.2031686859273,43905154330,2025-01-11 00:26:00.469366,11/01/25
0:26:27,26615,0.14,26.615,135.26207026113093,43905180945,2025-01-11 00:26:27.084366,11/01/25
0:26:53,26785,0.13,26.785,134.4035840955759,43905207730,2025-01-11 00:26:53.869366,11/01/25
0:27:20,26667,0.13,26.667,134.99831252109348,43905234397,2025-01-11 00:27:20.536366,11/01/25
0:27:47,27084,0.13,27.084,132.9198050509526,43905261481,2025-01-11 00:27:47.620366,11/01/25
0:28:14,27109,0.13,27.109,132.79722601350105,43905288590,2025-01-11 00:28:14.729366,11/01/25
0:28:41,27230,0.13,27.23,132.20712449504222,43905315820,2025-01-11 00:28:41.959366,11/01/25
0:29:8,26904,0.13,26.904,133.80909901873326,43905342724,2025-01-11 00:29:08.863366,11/01/25
0:29:35,26714,0.13,26.714,134.7607995807442,43905369438,2025-01-11 00:29:35.577366,11/01/25
0:30:3,27424,0.13,27.424,131.27187864644108,43905396862,2025-01-11 00:30:03.001366,11/01/25
0:30:30,27273,0.13,27.273,131.99868001319987,43905424135,2025-01-11 00:30:30.274366,11/01/25
0:30:58,27943,0.13,27.943,128.83369716923738,43905452078,2025-01-11 00:30:58.217366,11/01/25
0:31:26,27888,0.13,27.888,129.08777969018934,43905479966,2025-01-11 00:31:26.105366,11/01/25
0:31:53,27884,0.13,27.884,129.10629751829006,43905507850,2025-01-11 00:31:53.989366,11/01/25
0:32:21,27708,0.13,27.708,129.926375054136,43905535558,2025-01-11 00:32:21.697366,11/01/25
0:32:49,27828,0.13,27.828,129.36610608020698,43905563386,2025-01-11 00:32:49.525366,11/01/25
0:33:17,27672,0.13,27.672,130.09540329575023,43905591058,2025-01-11 00:33:17.197366,11/01/25
0:33:45,28014,0.13,28.014,128.5071749839366,43905619072,2025-01-11 00:33:45.211366,11/01/25
0:34:13,28145,0.13,28.145,127.90904245869604,43905647217,2025-01-11 00:34:13.356366,11/01/25
0:34:41,28272,0.13,28.272,127.33446519524618,43905675489,2025-01-11 00:34:41.628366,11/01/25
0:35:9,28086,0.13,28.086,128.1777397991882,43905703575,2025-01-11 00:35:09.714366,11/01/25
0:35:38,28437,0.13,28.437,126.59563245068045,43905732012,2025-01-11 00:35:38.151366,11/01/25
0:36:6,28372,0.13,28.372,126.88566192020302,43905760384,2025-01-11 00:36:06.523366,11/01/25
0:36:34,28398,0.13,28.398,126.76949080921192,43905788782,2025-01-11 00:36:34.921366,11/01/25
0:37:3,28136,0.13,28.136,127.94995735001422,43905816918,2025-01-11 00:37:03.057366,11/01/25
0:37:31,28343,0.13,28.343,127.01548883322161,43905845261,2025-01-11 00:37:31.400366,11/01/25
0:37:59,28307,0.13,28.307,127.17702335111457,43905873568,2025-01-11 00:37:59.707366,11/01/25
0:38:27,28292,0.13,28.292,127.24445072812102,43905901860,2025-01-11 00:38:27.999366,11/01/25
0:38:56,28330,0.13,28.33,127.07377338510413,43905930190,2025-01-11 00:38:56.329366,11/01/25
0:39:24,28188,0.13,28.188,127.7139208173691,43905958378,2025-01-11 00:39:24.517366,11/01/25
0:39:52,28378,0.13,28.378,126.85883430826696,43905986756,2025-01-11 00:39:52.895366,11/01/25
0:40:21,28178,0.13,28.178,127.7592448009085,43906014934,2025-01-11 00:40:21.073366,11/01/25
0:40:49,28278,0.13,28.278,127.30744748567791,43906043212,2025-01-11 00:40:49.351366,11/01/25
0:41:17,28015,0.13,28.015,128.50258789933963,43906071227,2025-01-11 00:41:17.366366,11/01/25
0:41:45,28448,0.13,28.448,126.5466816647919,43906099675,2025-01-11 00:41:45.814366,11/01/25
0:42:14,28342,0.13,28.342,127.01997036200692,43906128017,2025-01-11 00:42:14.156366,11/01/25
0:42:41,27692,0.13,27.692,130.001444460494,43906155709,2025-01-11 00:42:41.848366,11/01/25
0:43:9,27654,0.13,27.654,130.18008244738556,43906183363,2025-01-11 00:43:09.502366,11/01/25
0:43:37,27700,0.13,27.7,129.9638989169675,43906211063,2025-01-11 00:43:37.202366,11/01/25
0:44:4,27532,0.13,27.532,130.75693738195554,43906238595,2025-01-11 00:44:04.734366,11/01/25
0:44:32,27807,0.13,27.807,129.46380407810983,43906266402,2025-01-11 00:44:32.541366,11/01/25
0:44:59,26899,0.13,26.899,133.83397152310494,43906293301,2025-01-11 00:44:59.440366,11/01/25
0:45:26,27152,0.13,27.152,132.58691809074838,43906320453,2025-01-11 00:45:26.592366,11/01/25
0:45:53,27165,0.13,27.165,132.52346769740475,43906347618,2025-01-11 00:45:53.757366,11/01/25
0:46:20,27092,0.13,27.092,132.88055514543038,43906374710,2025-01-11 00:46:20.849366,11/01/25
0:46:48,27216,0.13,27.216,132.27513227513228,43906401926,2025-01-11 00:46:48.065366,11/01/25
0:47:14,26906,0.13,26.906,133.79915260536683,43906428832,2025-01-11 00:47:14.971366,11/01/25
0:47:42,27167,0.13,27.167,132.5137114882026,43906455999,2025-01-11 00:47:42.138366,11/01/25
0:48:9,27206,0.13,27.206,132.32375211350438,43906483205,2025-01-11 00:48:09.344366,11/01/25
0:48:36,27268,0.13,27.268,132.0228839665542,43906510473,2025-01-11 00:48:36.612366,11/01/25
0:49:3,27202,0.13,27.202,132.34321005808397,43906537675,2025-01-11 00:49:03.814366,11/01/25
0:49:30,26935,0.13,26.935,133.65509560051976,43906564610,2025-01-11 00:49:30.749366,11/01/25
0:49:57,26463,0.14,26.463,136.0389978460492,43906591073,2025-01-11 00:49:57.212366,11/01/25
0:50:17,19961,0.18,19.961,180.35168578728522,43906611034,2025-01-11 00:50:17.173366,11/01/25
0:50:34,17063,0.21,17.063,210.9828283420266,43906628097,2025-01-11 00:50:34.236366,11/01/25
0:50:51,17118,0.21,17.118,210.3049421661409,43906645215,2025-01-11 00:50:51.354366,11/01/25
0:51:8,17105,0.21,17.105,210.46477638117508,43906662320,2025-01-11 00:51:08.459366,11/01/25
0:51:25,17287,0.21,17.287,208.24897321686817,43906679607,2025-01-11 00:51:25.746366,11/01/25
0:51:43,17261,0.21,17.261,208.5626556978159,43906696868,2025-01-11 00:51:43.007366,11/01/25
0:52:0,17357,0.21,17.357,207.40911447830845,43906714225,2025-01-11 00:52:00.364366,11/01/25
0:52:17,17435,0.21,17.435,206.48121594493836,43906731660,2025-01-11 00:52:17.799366,11/01/25
0:52:35,17504,0.2,17.504,205.6672760511883,43906749164,2025-01-11 00:52:35.303366,11/01/25
0:52:52,17536,0.2,17.536,205.2919708029197,43906766700,2025-01-11 00:52:52.839366,11/01/25
0:53:10,17416,0.21,17.416,206.70647680293982,43906784116,2025-01-11 00:53:10.255366,11/01/25
0:53:27,17572,0.2,17.572,204.8713862963806,43906801688,2025-01-11 00:53:27.827366,11/01/25
0:53:45,17629,0.2,17.629,204.2089738499064,43906819317,2025-01-11 00:53:45.456366,11/01/25
0:54:3,17592,0.2,17.592,204.63847203274216,43906836909,2025-01-11 00:54:03.048366,11/01/25
0:54:20,17485,0.2,17.485,205.89076351158135,43906854394,2025-01-11 00:54:20.533366,11/01/25
0:54:38,17694,0.2,17.694,203.4587995930824,43906872088,2025-01-11 00:54:38.227366,11/01/25
0:54:56,17897,0.2,17.897,201.15103089903334,43906889985,2025-01-11 00:54:56.124366,11/01/25
0:55:14,18069,0.2,18.069,199.23626099950192,43906908054,2025-01-11 00:55:14.193366,11/01/25
0:55:32,18144,0.2,18.144,198.4126984126984,43906926198,2025-01-11 00:55:32.337366,11/01/25
0:55:50,18016,0.2,18.016,199.82238010657193,43906944214,2025-01-11 00:55:50.353366,11/01/25
0:56:8,18137,0.2,18.137,198.48927606550146,43906962351,2025-01-11 00:56:08.490366,11/01/25
0:56:26,18177,0.2,18.177,198.05248390823567,43906980528,2025-01-11 00:56:26.667366,11/01/25
0:56:44,18181,0.2,18.181,198.00891040096803,43906998709,2025-01-11 00:56:44.848366,11/01/25
0:57:3,18226,0.2,18.226,197.52002633600353,43907016935,2025-01-11 00:57:03.074366,11/01/25
0:57:21,18334,0.2,18.334,196.35649612741355,43907035269,2025-01-11 00:57:21.408366,11/01/25
0:57:41,20112,0.18,20.112,178.99761336515513,43907055381,2025-01-11 00:57:41.520366,11/01/25
0:58:8,27061,0.13,27.061,133.03277779830754,43907082442,2025-01-11 00:58:08.581366,11/01/25
0:58:35,27157,0.13,27.157,132.56250690429724,43907109599,2025-01-11 00:58:35.738366,11/01/25
0:59:2,26930,0.13,26.93,133.67991088005942,43907136529,2025-01-11 00:59:02.668366,11/01/25
0:59:29,26408,0.14,26.408,136.32232656770677,43907162937,2025-01-11 00:59:29.076366,11/01/25
0:59:56,27326,0.13,27.326,131.7426626655932,43907190263,2025-01-11 00:59:56.402366,11/01/25
1:0:24,27780,0.13,27.78,129.58963282937364,43907218043,2025-01-11 01:00:24.182366,11/01/25
1:0:51,27660,0.13,27.66,130.1518438177874,43907245703,2025-01-11 01:00:51.842366,11/01/25
1:1:22,30197,0.12,30.197,119.21714077557374,43907275900,2025-01-11 01:01:22.039366,11/01/25
1:1:52,30617,0.12,30.617,117.58173563706437,43907306517,2025-01-11 01:01:52.656366,11/01/25
1:2:22,30343,0.12,30.343,118.64350921135023,43907336860,2025-01-11 01:02:22.999366,11/01/25
1:2:59,36400,0.1,36.4,98.9010989010989,43907373260,2025-01-11 01:02:59.399366,11/01/25
1:3:36,36847,0.1,36.847,97.70130539799712,43907410107,2025-01-11 01:03:36.246366,11/01/25
1:4:13,37046,0.1,37.046,97.17648329104357,43907447153,2025-01-11 01:04:13.292366,11/01/25
1:4:49,35771,0.1,35.771,100.64018338877862,43907482924,2025-01-11 01:04:49.063366,11/01/25
1:5:25,36064,0.1,36.064,99.82253771073647,43907518988,2025-01-11 01:05:25.127366,11/01/25
1:6:1,36283,0.1,36.283,99.22002039522641,43907555271,2025-01-11 01:06:01.410366,11/01/25
1:6:37,36364,0.1,36.364,98.9990100098999,43907591635,2025-01-11 01:06:37.774366,11/01/25
1:7:13,36166,0.1,36.166,99.54100536415417,43907627801,2025-01-11 01:07:13.940366,11/01/25
1:7:50,36348,0.1,36.348,99.04258831297457,43907664149,2025-01-11 01:07:50.288366,11/01/25
1:8:26,36118,0.1,36.118,99.67329309485575,43907700267,2025-01-11 01:08:26.406366,11/01/25
1:9:2,36421,0.1,36.421,98.84407347409461,43907736688,2025-01-11 01:09:02.827366,11/01/25
1:9:38,35988,0.1,35.988,100.03334444814938,43907772676,2025-01-11 01:09:38.815366,11/01/25
1:10:15,36296,0.1,36.296,99.18448313863787,43907808972,2025-01-11 01:10:15.111366,11/01/25
1:10:51,36489,0.1,36.489,98.65987009783771,43907845461,2025-01-11 01:10:51.600366,11/01/25
1:11:27,36369,0.1,36.369,98.9853996535511,43907881830,2025-01-11 01:11:27.969366,11/01/25
1:12:4,36490,0.1,36.49,98.65716634694436,43907918320,2025-01-11 01:12:04.459366,11/01/25
1:12:41,36555,0.1,36.555,98.48173984407057,43907954875,2025-01-11 01:12:41.014366,11/01/25
1:13:17,36609,0.1,36.609,98.33647463738426,43907991484,2025-01-11 01:13:17.623366,11/01/25
1:13:54,36507,0.1,36.507,98.61122524447366,43908027991,2025-01-11 01:13:54.130366,11/01/25
1:14:30,36207,0.1,36.207,99.42828734775044,43908064198,2025-01-11 01:14:30.337366,11/01/25
1:15:7,37268,0.1,37.268,96.59761725877428,43908101466,2025-01-11 01:15:07.605366,11/01/25
1:15:45,37401,0.1,37.401,96.254110852651,43908138867,2025-01-11 01:15:45.006366,11/01/25
1:16:22,37312,0.1,37.312,96.483704974271,43908176179,2025-01-11 01:16:22.318366,11/01/25
1:16:59,37068,0.1,37.068,97.11880867594691,43908213247,2025-01-11 01:16:59.386366,11/01/25
1:17:36,36724,0.1,36.724,98.02853719638384,43908249971,2025-01-11 01:17:36.110366,11/01/25
1:18:12,36822,0.1,36.822,97.7676389115203,43908286793,2025-01-11 01:18:12.932366,11/01/25
1:18:49,36991,0.1,36.991,97.32096996566733,43908323784,2025-01-11 01:18:49.923366,11/01/25
1:19:26,36886,0.1,36.886,97.59800466301577,43908360670,2025-01-11 01:19:26.809366,11/01/25
1:20:1,34540,0.1,34.54,104.22698320787492,43908395210,2025-01-11 01:20:01.349366,11/01/25
1:20:35,34460,0.1,34.46,104.4689495066744,43908429670,2025-01-11 01:20:35.809366,11/01/25
1:21:9,33901,0.11,33.901,106.19155777115719,43908463571,2025-01-11 01:21:09.710366,11/01/25
1:21:44,34443,0.1,34.443,104.52051215050953,43908498014,2025-01-11 01:21:44.153366,11/01/25
1:22:18,34306,0.1,34.306,104.93791173555647,43908532320,2025-01-11 01:22:18.459366,11/01/25
1:22:52,34377,0.1,34.377,104.72117985862641,43908566697,2025-01-11 01:22:52.836366,11/01/25
1:23:26,34067,0.1,34.067,105.67411277776147,43908600764,2025-01-11 01:23:26.903366,11/01/25
1:24:1,34400,0.1,34.4,104.65116279069767,43908635164,2025-01-11 01:24:01.303366,11/01/25
1:24:35,34265,0.1,34.265,105.0634758499927,43908669429,2025-01-11 01:24:35.568366,11/01/25
1:25:9,34247,0.1,34.247,105.11869652816306,43908703676,2025-01-11 01:25:09.815366,11/01/25
1:25:44,34381,0.1,34.381,104.70899624792763,43908738057,2025-01-11 01:25:44.196366,11/01/25
1:26:18,34179,0.1,34.179,105.3278328798385,43908772236,2025-01-11 01:26:18.375366,11/01/25
1:26:52,34511,0.1,34.511,104.31456637014286,43908806747,2025-01-11 01:26:52.886366,11/01/25
1:27:27,34411,0.1,34.411,104.61770945337247,43908841158,2025-01-11 01:27:27.297366,11/01/25
1:28:1,34629,0.1,34.629,103.95910941696266,43908875787,2025-01-11 01:28:01.926366,11/01/25
1:28:36,35069,0.1,35.069,102.65476631783056,43908910856,2025-01-11 01:28:36.995366,11/01/25
1:29:11,34788,0.1,34.788,103.48395998620214,43908945644,2025-01-11 01:29:11.783366,11/01/25
1:29:46,34772,0.1,34.772,103.53157713102496,43908980416,2025-01-11 01:29:46.555366,11/01/25
1:30:22,36222,0.1,36.222,99.38711280437303,43909016638,2025-01-11 01:30:22.777366,11/01/25
1:30:59,36224,0.1,36.224,99.38162544169612,43909052862,2025-01-11 01:30:59.001366,11/01/25
1:31:35,36228,0.1,36.228,99.37065253395164,43909089090,2025-01-11 01:31:35.229366,11/01/25
1:32:11,35941,0.1,35.941,100.164157925489,43909125031,2025-01-11 01:32:11.170366,11/01/25
1:32:47,36201,0.1,36.201,99.4447667191514,43909161232,2025-01-11 01:32:47.371366,11/01/25
1:33:23,36100,0.1,36.1,99.7229916897507,43909197332,2025-01-11 01:33:23.471366,11/01/25
1:34:0,36640,0.1,36.64,98.2532751091703,43909233972,2025-01-11 01:34:00.111366,11/01/25
1:34:37,36959,0.1,36.959,97.40523282556346,43909270931,2025-01-11 01:34:37.070366,11/01/25
1:35:13,36834,0.1,36.834,97.73578758755498,43909307765,2025-01-11 01:35:13.904366,11/01/25
1:35:50,37080,0.1,37.08,97.0873786407767,43909344845,2025-01-11 01:35:50.984366,11/01/25
1:36:27,36877,0.1,36.877,97.62182390107655,43909381722,2025-01-11 01:36:27.861366,11/01/25
1:37:4,37026,0.1,37.026,97.22897423432183,43909418748,2025-01-11 01:37:04.887366,11/01/25
1:37:41,37050,0.1,37.05,97.16599190283401,43909455798,2025-01-11 01:37:41.937366,11/01/25
1:38:18,36871,0.1,36.871,97.63770985327221,43909492669,2025-01-11 01:38:18.808366,11/01/25
1:38:55,36967,0.1,36.967,97.38415343414397,43909529636,2025-01-11 01:38:55.775366,11/01/25
1:39:32,36911,0.1,36.911,97.53190105930481,43909566547,2025-01-11 01:39:32.686366,11/01/25
1:40:9,36989,0.1,36.989,97.32623212306362,43909603536,2025-01-11 01:40:09.675366,11/01/25
1:40:46,37091,0.1,37.091,97.05858564072147,43909640627,2025-01-11 01:40:46.766366,11/01/25
1:41:23,37060,0.1,37.06,97.13977334052888,43909677687,2025-01-11 01:41:23.826366,11/01/25
1:42:1,37184,0.1,37.184,96.815834767642,43909714871,2025-01-11 01:42:01.010366,11/01/25
1:42:38,37201,0.1,37.201,96.77159216150103,43909752072,2025-01-11 01:42:38.211366,11/01/25
1:43:15,37208,0.1,37.208,96.7533863685229,43909789280,2025-01-11 01:43:15.419366,11/01/25
1:43:52,37011,0.1,37.011,97.26837967090864,43909826291,2025-01-11 01:43:52.430366,11/01/25
1:44:29,36976,0.1,36.976,97.36045002163566,43909863267,2025-01-11 01:44:29.406366,11/01/25
1:45:6,37292,0.1,37.292,96.53544996245843,43909900559,2025-01-11 01:45:06.698366,11/01/25
1:45:43,37225,0.1,37.225,96.70920080591,43909937784,2025-01-11 01:45:43.923366,11/01/25
1:46:21,37261,0.1,37.261,96.61576447223639,43909975045,2025-01-11 01:46:21.184366,11/01/25
1:46:58,37342,0.1,37.342,96.40619141984897,43910012387,2025-01-11 01:46:58.526366,11/01/25
1:47:35,37007,0.1,37.007,97.27889318237091,43910049394,2025-01-11 01:47:35.533366,11/01/25
1:48:12,37159,0.1,37.159,96.8809709626201,43910086553,2025-01-11 01:48:12.692366,11/01/25
1:48:49,37130,0.1,37.13,96.95663883652034,43910123683,2025-01-11 01:48:49.822366,11/01/25
1:49:26,37096,0.1,37.096,97.04550355833513,43910160779,2025-01-11 01:49:26.918366,11/01/25
1:50:2,35305,0.1,35.305,101.96855969409432,43910196084,2025-01-11 01:50:02.223366,11/01/25
1:50:36,34039,0.1,34.039,105.76103880842562,43910230123,2025-01-11 01:50:36.262366,11/01/25
1:51:10,34579,0.1,34.579,104.1094305792533,43910264702,2025-01-11 01:51:10.841366,11/01/25
1:51:45,35100,0.1,35.1,102.56410256410257,43910299802,2025-01-11 01:51:45.941366,11/01/25
1:52:21,35076,0.1,35.076,102.63427984946972,43910334878,2025-01-11 01:52:21.017366,11/01/25
1:52:56,35178,0.1,35.178,102.33668770254135,43910370056,2025-01-11 01:52:56.195366,11/01/25
1:53:30,34670,0.1,34.67,103.83616959907701,43910404726,2025-01-11 01:53:30.865366,11/01/25
1:54:5,34992,0.1,34.992,102.88065843621399,43910439718,2025-01-11 01:54:05.857366,11/01/25
1:54:40,34887,0.1,34.887,103.1903001117895,43910474605,2025-01-11 01:54:40.744366,11/01/25
1:55:15,35102,0.1,35.102,102.55825878867302,43910509707,2025-01-11 01:55:15.846366,11/01/25
1:55:50,35153,0.1,35.153,102.40946718629989,43910544860,2025-01-11 01:55:50.999366,11/01/25
1:56:25,34945,0.1,34.945,103.01902990413507,43910579805,2025-01-11 01:56:25.944366,11/01/25
1:57:1,35107,0.1,35.107,102.54365226308144,43910614912,2025-01-11 01:57:01.051366,11/01/25
1:57:36,35295,0.1,35.295,101.9974500637484,43910650207,2025-01-11 01:57:36.346366,11/01/25
1:58:11,35136,0.1,35.136,102.45901639344262,43910685343,2025-01-11 01:58:11.482366,11/01/25
1:58:46,35198,0.1,35.198,102.2785385533269,43910720541,2025-01-11 01:58:46.680366,11/01/25
1:59:5,18983,0.19,18.983,189.64336511615656,43910739524,2025-01-11 01:59:05.663366,11/01/25
1:59:25,19760,0.18,19.76,182.18623481781376,43910759284,2025-01-11 01:59:25.423366,11/01/25
1:59:45,20391,0.18,20.391,176.54847726938354,43910779675,2025-01-11 01:59:45.814366,11/01/25
2:0:6,20808,0.17,20.808,173.01038062283737,43910800483,2025-01-11 02:00:06.622366,11/01/25
2:0:27,20972,0.17,20.972,171.65744802593935,43910821455,2025-01-11 02:00:27.594366,11/01/25
2:0:48,21141,0.17,21.141,170.28522775649213,43910842596,2025-01-11 02:00:48.735366,11/01/25
2:1:9,21200,0.17,21.2,169.81132075471697,43910863796,2025-01-11 02:01:09.935366,11/01/25
2:1:31,21287,0.17,21.287,169.1173016394983,43910885083,2025-01-11 02:01:31.222366,11/01/25
2:1:52,21328,0.17,21.328,168.79219804951236,43910906411,2025-01-11 02:01:52.550366,11/01/25
2:2:13,21291,0.17,21.291,169.08552909680145,43910927702,2025-01-11 02:02:13.841366,11/01/25
2:2:35,21510,0.17,21.51,167.36401673640168,43910949212,2025-01-11 02:02:35.351366,11/01/25
2:2:56,21514,0.17,21.514,167.33289950729758,43910970726,2025-01-11 02:02:56.865366,11/01/25
2:3:18,21431,0.17,21.431,167.98096215762214,43910992157,2025-01-11 02:03:18.296366,11/01/25
2:3:40,21737,0.17,21.737,165.61623039057827,43911013894,2025-01-11 02:03:40.033366,11/01/25
2:4:1,21962,0.16,21.962,163.91949731354157,43911035856,2025-01-11 02:04:01.995366,11/01/25
2:4:23,21651,0.17,21.651,166.27407510045725,43911057507,2025-01-11 02:04:23.646366,11/01/25
2:4:45,21746,0.17,21.746,165.5476869309298,43911079253,2025-01-11 02:04:45.392366,11/01/25
2:5:7,21801,0.17,21.801,165.1300399064263,43911101054,2025-01-11 02:05:07.193366,11/01/25
2:5:29,21944,0.16,21.944,164.05395552314982,43911122998,2025-01-11 02:05:29.137366,11/01/25
2:5:51,22058,0.16,22.058,163.20609302747303,43911145056,2025-01-11 02:05:51.195366,11/01/25
2:6:16,25325,0.14,25.325,142.15202369200395,43911170381,2025-01-11 02:06:16.520366,11/01/25
2:6:52,36326,0.1,36.326,99.10257116115179,43911206707,2025-01-11 02:06:52.846366,11/01/25
2:7:29,36259,0.1,36.259,99.28569458617172,43911242966,2025-01-11 02:07:29.105366,11/01/25
2:8:5,36017,0.1,36.017,99.9528000666352,43911278983,2025-01-11 02:08:05.122366,11/01/25
2:8:41,36199,0.1,36.199,99.45026105693528,43911315182,2025-01-11 02:08:41.321366,11/01/25
2:9:17,36166,0.1,36.166,99.54100536415417,43911351348,2025-01-11 02:09:17.487366,11/01/25
2:9:53,35994,0.1,35.994,100.01666944490748,43911387342,2025-01-11 02:09:53.481366,11/01/25
2:10:29,36124,0.1,36.124,99.65673790277931,43911423466,2025-01-11 02:10:29.605366,11/01/25
