Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
30415,0.12,30.415,118.36265000821963,13997608844,2026-04-28 00:00:25.122272,28/04/26,0:0:25
30234,0.12,30.234,119.07124429450288,13997639078,2026-04-28 00:00:55.356272,28/04/26,0:0:55
30310,0.12,30.31,118.77268228307489,13997669388,2026-04-28 00:01:25.666272,28/04/26,0:1:25
30010,0.12,30.01,119.96001332889037,13997699398,2026-04-28 00:01:55.676272,28/04/26,0:1:55
30352,0.12,30.352,118.60832894043226,13997729750,2026-04-28 00:02:26.028272,28/04/26,0:2:26
29914,0.12,29.914,120.34498896837601,13997759664,2026-04-28 00:02:55.942272,28/04/26,0:2:55
30417,0.12,30.417,118.35486734391952,13997790081,2026-04-28 00:03:26.359272,28/04/26,0:3:26
30376,0.12,30.376,118.514616802739,13997820457,2026-04-28 00:03:56.735272,28/04/26,0:3:56
30306,0.12,30.306,118.78835874084339,13997850763,2026-04-28 00:04:27.041272,28/04/26,0:4:27
30411,0.12,30.411,118.37821840781297,13997881174,2026-04-28 00:04:57.452272,28/04/26,0:4:57
30411,0.12,30.411,118.37821840781297,13997911585,2026-04-28 00:05:27.863272,28/04/26,0:5:27
30424,0.12,30.424,118.32763607678149,13997942009,2026-04-28 00:05:58.287272,28/04/26,0:5:58
30381,0.12,30.381,118.49511207662684,13997972390,2026-04-28 00:06:28.668272,28/04/26,0:6:28
30143,0.12,30.143,119.43071359851375,13998002533,2026-04-28 00:06:58.811272,28/04/26,0:6:58
30376,0.12,30.376,118.514616802739,13998032909,2026-04-28 00:07:29.187272,28/04/26,0:7:29
30652,0.12,30.652,117.4474748792901,13998063561,2026-04-28 00:07:59.839272,28/04/26,0:7:59
30907,0.12,30.907,116.47846766104766,13998094468,2026-04-28 00:08:30.746272,28/04/26,0:8:30
30647,0.12,30.647,117.46663621235358,13998125115,2026-04-28 00:09:01.393272,28/04/26,0:9:1
30741,0.12,30.741,117.10744608178004,13998155856,2026-04-28 00:09:32.134272,28/04/26,0:9:32
30895,0.12,30.895,116.5237093380806,13998186751,2026-04-28 00:10:03.029272,28/04/26,0:10:3
30873,0.12,30.873,116.6067437566806,13998217624,2026-04-28 00:10:33.902272,28/04/26,0:10:33
30759,0.12,30.759,117.0389154393836,13998248383,2026-04-28 00:11:04.661272,28/04/26,0:11:4
30910,0.12,30.91,116.46716273050792,13998279293,2026-04-28 00:11:35.571272,28/04/26,0:11:35
30710,0.12,30.71,117.22565939433409,13998310003,2026-04-28 00:12:06.281272,28/04/26,0:12:6
30937,0.12,30.937,116.36551701845687,13998340940,2026-04-28 00:12:37.218272,28/04/26,0:12:37
30551,0.12,30.551,117.83575005728127,13998371491,2026-04-28 00:13:07.769272,28/04/26,0:13:7
30987,0.12,30.987,116.17775196049956,13998402478,2026-04-28 00:13:38.756272,28/04/26,0:13:38
30997,0.12,30.997,116.14027163919089,13998433475,2026-04-28 00:14:09.753272,28/04/26,0:14:9
30958,0.12,30.958,116.28658182053104,13998464433,2026-04-28 00:14:40.711272,28/04/26,0:14:40
31630,0.11,31.63,113.81599747075562,13998496063,2026-04-28 00:15:12.341272,28/04/26,0:15:12
31549,0.11,31.549,114.10821262163618,13998527612,2026-04-28 00:15:43.890272,28/04/26,0:15:43
31707,0.11,31.707,113.53959693443089,13998559319,2026-04-28 00:16:15.597272,28/04/26,0:16:15
31556,0.11,31.556,114.08290024084168,13998590875,2026-04-28 00:16:47.153272,28/04/26,0:16:47
31233,0.12,31.233,115.26270291038325,13998622108,2026-04-28 00:17:18.386272,28/04/26,0:17:18
30221,0.12,30.221,119.12246451143245,13998652329,2026-04-28 00:17:48.607272,28/04/26,0:17:48
30953,0.12,30.953,116.3053662003683,13998683282,2026-04-28 00:18:19.560272,28/04/26,0:18:19
28958,0.12,28.958,124.31797776089509,13998712240,2026-04-28 00:18:48.518272,28/04/26,0:18:48
31164,0.12,31.164,115.51790527531767,13998743404,2026-04-28 00:19:19.682272,28/04/26,0:19:19
30714,0.12,30.714,117.2103926548154,13998774118,2026-04-28 00:19:50.396272,28/04/26,0:19:50
31321,0.11,31.321,114.93885891255069,13998805439,2026-04-28 00:20:21.717272,28/04/26,0:20:21
31263,0.12,31.263,115.15209672776125,13998836702,2026-04-28 00:20:52.980272,28/04/26,0:20:52
31366,0.11,31.366,114.7739590639546,13998868068,2026-04-28 00:21:24.346272,28/04/26,0:21:24
31033,0.12,31.033,116.00554248702994,13998899101,2026-04-28 00:21:55.379272,28/04/26,0:21:55
31268,0.12,31.268,115.13368299859282,13998930369,2026-04-28 00:22:26.647272,28/04/26,0:22:26
31045,0.12,31.045,115.96070220647447,13998961414,2026-04-28 00:22:57.692272,28/04/26,0:22:57
31230,0.12,31.23,115.27377521613833,13998992644,2026-04-28 00:23:28.922272,28/04/26,0:23:28
31440,0.11,31.44,114.50381679389314,13999024084,2026-04-28 00:24:00.362272,28/04/26,0:24:0
28814,0.12,28.814,124.93926563476089,13999052898,2026-04-28 00:24:29.176272,28/04/26,0:24:29
17014,0.21,17.014,211.59045491947808,13999069912,2026-04-28 00:24:46.190272,28/04/26,0:24:46
18507,0.19,18.507,194.5209920570595,13999088419,2026-04-28 00:25:04.697272,28/04/26,0:25:4
18537,0.19,18.537,194.20618223013432,13999106956,2026-04-28 00:25:23.234272,28/04/26,0:25:23
18453,0.19,18.453,195.09022923101935,13999125409,2026-04-28 00:25:41.687272,28/04/26,0:25:41
18670,0.19,18.67,192.822710230316,13999144079,2026-04-28 00:26:00.357272,28/04/26,0:26:0
18861,0.19,18.861,190.87004930809607,13999162940,2026-04-28 00:26:19.218272,28/04/26,0:26:19
18839,0.19,18.839,191.09294548542917,13999181779,2026-04-28 00:26:38.057272,28/04/26,0:26:38
18905,0.19,18.905,190.42581327691087,13999200684,2026-04-28 00:26:56.962272,28/04/26,0:26:56
19100,0.19,19.1,188.48167539267016,13999219784,2026-04-28 00:27:16.062272,28/04/26,0:27:16
19092,0.19,19.092,188.56065367693276,13999238876,2026-04-28 00:27:35.154272,28/04/26,0:27:35
19015,0.19,19.015,189.3242177228504,13999257891,2026-04-28 00:27:54.169272,28/04/26,0:27:54
19076,0.19,19.076,188.7188089746278,13999276967,2026-04-28 00:28:13.245272,28/04/26,0:28:13
19177,0.19,19.177,187.7248787610158,13999296144,2026-04-28 00:28:32.422272,28/04/26,0:28:32
19531,0.18,19.531,184.32235932619938,13999315675,2026-04-28 00:28:51.953272,28/04/26,0:28:51
19742,0.18,19.742,182.35234525377368,13999335417,2026-04-28 00:29:11.695272,28/04/26,0:29:11
19569,0.18,19.569,183.96443354284838,13999354986,2026-04-28 00:29:31.264272,28/04/26,0:29:31
19749,0.18,19.749,182.28771077016557,13999374735,2026-04-28 00:29:51.013272,28/04/26,0:29:51
19810,0.18,19.81,181.7264008076729,13999394545,2026-04-28 00:30:10.823272,28/04/26,0:30:10
19764,0.18,19.764,182.14936247723134,13999414309,2026-04-28 00:30:30.587272,28/04/26,0:30:30
19982,0.18,19.982,180.16214593133822,13999434291,2026-04-28 00:30:50.569272,28/04/26,0:30:50
19952,0.18,19.952,180.43303929430633,13999454243,2026-04-28 00:31:10.521272,28/04/26,0:31:10
19933,0.18,19.933,180.6050268399137,13999474176,2026-04-28 00:31:30.454272,28/04/26,0:31:30
20091,0.18,20.091,179.1847095714499,13999494267,2026-04-28 00:31:50.545272,28/04/26,0:31:50
21038,0.17,21.038,171.11892765472004,13999515305,2026-04-28 00:32:11.583272,28/04/26,0:32:11
31177,0.12,31.177,115.46973730634762,13999546482,2026-04-28 00:32:42.760272,28/04/26,0:32:42
31288,0.12,31.288,115.06008693428791,13999577770,2026-04-28 00:33:14.048272,28/04/26,0:33:14
31645,0.11,31.645,113.7620477168589,13999609415,2026-04-28 00:33:45.693272,28/04/26,0:33:45
31796,0.11,31.796,113.22178890426468,13999641211,2026-04-28 00:34:17.489272,28/04/26,0:34:17
31697,0.11,31.697,113.5754172319147,13999672908,2026-04-28 00:34:49.186272,28/04/26,0:34:49
32054,0.11,32.054,112.31047607162913,13999704962,2026-04-28 00:35:21.240272,28/04/26,0:35:21
31834,0.11,31.834,113.08663692906954,13999736796,2026-04-28 00:35:53.074272,28/04/26,0:35:53
32045,0.11,32.045,112.342019035731,13999768841,2026-04-28 00:36:25.119272,28/04/26,0:36:25
31642,0.11,31.642,113.77283357562733,13999800483,2026-04-28 00:36:56.761272,28/04/26,0:36:56
31890,0.11,31.89,112.88805268109125,13999832373,2026-04-28 00:37:28.651272,28/04/26,0:37:28
