Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
37273,0.1,37.273,96.58465913664047,13530165859,2026-05-20 00:00:26.112498,20/05/26,0:0:26
37206,0.1,37.206,96.75858732462505,13530203065,2026-05-20 00:01:03.318498,20/05/26,0:1:3
36761,0.1,36.761,97.92987133103017,13530239826,2026-05-20 00:01:40.079498,20/05/26,0:1:40
37277,0.1,37.277,96.57429514177643,13530277103,2026-05-20 00:02:17.356498,20/05/26,0:2:17
37342,0.1,37.342,96.40619141984897,13530314445,2026-05-20 00:02:54.698498,20/05/26,0:2:54
37275,0.1,37.275,96.579476861167,13530351720,2026-05-20 00:03:31.973498,20/05/26,0:3:31
37271,0.1,37.271,96.58984196828634,13530388991,2026-05-20 00:04:09.244498,20/05/26,0:4:9
36445,0.1,36.445,98.778982027713,13530425436,2026-05-20 00:04:45.689498,20/05/26,0:4:45
36606,0.1,36.606,98.34453368300278,13530462042,2026-05-20 00:05:22.295498,20/05/26,0:5:22
36594,0.1,36.594,98.37678307919332,13530498636,2026-05-20 00:05:58.889498,20/05/26,0:5:58
37612,0.09,37.612,95.71413378708922,13530536248,2026-05-20 00:06:36.501498,20/05/26,0:6:36
37784,0.09,37.784,95.27842473004446,13530574032,2026-05-20 00:07:14.285498,20/05/26,0:7:14
37749,0.09,37.749,95.36676468250815,13530611781,2026-05-20 00:07:52.034498,20/05/26,0:7:52
37574,0.09,37.574,95.81093309203172,13530649355,2026-05-20 00:08:29.608498,20/05/26,0:8:29
37672,0.09,37.672,95.56169038012317,13530687027,2026-05-20 00:09:07.280498,20/05/26,0:9:7
37768,0.09,37.768,95.31878839228978,13530724795,2026-05-20 00:09:45.048498,20/05/26,0:9:45
26967,0.13,26.967,133.49649571698743,13530751762,2026-05-20 00:10:12.015498,20/05/26,0:10:12
20979,0.17,20.979,171.6001716001716,13530772741,2026-05-20 00:10:32.994498,20/05/26,0:10:32
20840,0.17,20.84,172.7447216890595,13530793581,2026-05-20 00:10:53.834498,20/05/26,0:10:53
20941,0.17,20.941,171.91156105248078,13530814522,2026-05-20 00:11:14.775498,20/05/26,0:11:14
21025,0.17,21.025,171.22473246135553,13530835547,2026-05-20 00:11:35.800498,20/05/26,0:11:35
21472,0.17,21.472,167.6602086438152,13530857019,2026-05-20 00:11:57.272498,20/05/26,0:11:57
21840,0.16,21.84,164.83516483516485,13530878859,2026-05-20 00:12:19.112498,20/05/26,0:12:19
22085,0.16,22.085,163.00656554222323,13530900944,2026-05-20 00:12:41.197498,20/05/26,0:12:41
22338,0.16,22.338,161.16035455278,13530923282,2026-05-20 00:13:03.535498,20/05/26,0:13:3
22306,0.16,22.306,161.3915538420156,13530945588,2026-05-20 00:13:25.841498,20/05/26,0:13:25
22425,0.16,22.425,160.5351170568562,13530968013,2026-05-20 00:13:48.266498,20/05/26,0:13:48
22509,0.16,22.509,159.93602558976409,13530990522,2026-05-20 00:14:10.775498,20/05/26,0:14:10
22441,0.16,22.441,160.42065861592621,13531012963,2026-05-20 00:14:33.216498,20/05/26,0:14:33
22579,0.16,22.579,159.44018778511006,13531035542,2026-05-20 00:14:55.795498,20/05/26,0:14:55
22785,0.16,22.785,157.99868334430548,13531058327,2026-05-20 00:15:18.580498,20/05/26,0:15:18
22933,0.16,22.933,156.97902585793398,13531081260,2026-05-20 00:15:41.513498,20/05/26,0:15:41
22975,0.16,22.975,156.69205658324265,13531104235,2026-05-20 00:16:04.488498,20/05/26,0:16:4
23066,0.16,23.066,156.0738749674846,13531127301,2026-05-20 00:16:27.554498,20/05/26,0:16:27
22535,0.16,22.535,159.75149767029066,13531149836,2026-05-20 00:16:50.089498,20/05/26,0:16:50
27232,0.13,27.232,132.19741480611046,13531177068,2026-05-20 00:17:17.321498,20/05/26,0:17:17
38732,0.09,38.732,92.94640090880925,13531215800,2026-05-20 00:17:56.053498,20/05/26,0:17:56
38867,0.09,38.867,92.62356240512517,13531254667,2026-05-20 00:18:34.920498,20/05/26,0:18:34
38615,0.09,38.615,93.22802019940438,13531293282,2026-05-20 00:19:13.535498,20/05/26,0:19:13
38175,0.09,38.175,94.30255402750491,13531331457,2026-05-20 00:19:51.710498,20/05/26,0:19:51
36921,0.1,36.921,97.50548468351344,13531368378,2026-05-20 00:20:28.631498,20/05/26,0:20:28
37325,0.1,37.325,96.45010046885466,13531405703,2026-05-20 00:21:05.956498,20/05/26,0:21:5
37442,0.1,37.442,96.14871000480744,13531443145,2026-05-20 00:21:43.398498,20/05/26,0:21:43
37365,0.1,37.365,96.34684865515857,13531480510,2026-05-20 00:22:20.763498,20/05/26,0:22:20
37171,0.1,37.171,96.84969465443491,13531517681,2026-05-20 00:22:57.934498,20/05/26,0:22:57
37404,0.1,37.404,96.24639076034649,13531555085,2026-05-20 00:23:35.338498,20/05/26,0:23:35
37482,0.1,37.482,96.04610212902193,13531592567,2026-05-20 00:24:12.820498,20/05/26,0:24:12
37482,0.1,37.482,96.04610212902193,13531630049,2026-05-20 00:24:50.302498,20/05/26,0:24:50
37450,0.1,37.45,96.12817089452604,13531667499,2026-05-20 00:25:27.752498,20/05/26,0:25:27
37450,0.1,37.45,96.12817089452604,13531704949,2026-05-20 00:26:05.202498,20/05/26,0:26:5
37115,0.1,37.115,96.99582379092011,13531742064,2026-05-20 00:26:42.317498,20/05/26,0:26:42
37214,0.1,37.214,96.73778685440963,13531779278,2026-05-20 00:27:19.531498,20/05/26,0:27:19
37300,0.1,37.3,96.51474530831099,13531816578,2026-05-20 00:27:56.831498,20/05/26,0:27:56
37081,0.1,37.081,97.08476038941777,13531853659,2026-05-20 00:28:33.912498,20/05/26,0:28:33
37065,0.1,37.065,97.1266693646297,13531890724,2026-05-20 00:29:10.977498,20/05/26,0:29:10
37013,0.1,37.013,97.263123767325,13531927737,2026-05-20 00:29:47.990498,20/05/26,0:29:47
37235,0.1,37.235,96.68322814556197,13531964972,2026-05-20 00:30:25.225498,20/05/26,0:30:25
37926,0.09,37.926,94.92168960607499,13532002898,2026-05-20 00:31:03.151498,20/05/26,0:31:3
37999,0.09,37.999,94.73933524566436,13532040897,2026-05-20 00:31:41.150498,20/05/26,0:31:41
38016,0.09,38.016,94.6969696969697,13532078913,2026-05-20 00:32:19.166498,20/05/26,0:32:19
38027,0.09,38.027,94.66957687958556,13532116940,2026-05-20 00:32:57.193498,20/05/26,0:32:57
38036,0.09,38.036,94.64717635923861,13532154976,2026-05-20 00:33:35.229498,20/05/26,0:33:35
37875,0.09,37.875,95.04950495049505,13532192851,2026-05-20 00:34:13.104498,20/05/26,0:34:13
37847,0.09,37.847,95.11982455676804,13532230698,2026-05-20 00:34:50.951498,20/05/26,0:34:50
38034,0.09,38.034,94.65215333648841,13532268732,2026-05-20 00:35:28.985498,20/05/26,0:35:28
38397,0.09,38.397,93.75732479099929,13532307129,2026-05-20 00:36:07.382498,20/05/26,0:36:7
39283,0.09,39.283,91.64269531349439,13532346412,2026-05-20 00:36:46.665498,20/05/26,0:36:46
39341,0.09,39.341,91.50758750413056,13532385753,2026-05-20 00:37:26.006498,20/05/26,0:37:26
39428,0.09,39.428,91.30567109668256,13532425181,2026-05-20 00:38:05.434498,20/05/26,0:38:5
39394,0.09,39.394,91.3844747931157,13532464575,2026-05-20 00:38:44.828498,20/05/26,0:38:44
39344,0.09,39.344,91.5006100040667,13532503919,2026-05-20 00:39:24.172498,20/05/26,0:39:24
39158,0.09,39.158,91.93523673323459,13532543077,2026-05-20 00:40:03.330498,20/05/26,0:40:3
39164,0.09,39.164,91.92115207843938,13532582241,2026-05-20 00:40:42.494498,20/05/26,0:40:42
39103,0.09,39.103,92.06454747717567,13532621344,2026-05-20 00:41:21.597498,20/05/26,0:41:21
39211,0.09,39.211,91.81097141108363,13532660555,2026-05-20 00:42:00.808498,20/05/26,0:42:0
39207,0.09,39.207,91.82033820491239,13532699762,2026-05-20 00:42:40.015498,20/05/26,0:42:40
38157,0.09,38.157,94.34703986162434,13532737919,2026-05-20 00:43:18.172498,20/05/26,0:43:18
38419,0.09,38.419,93.70363622166116,13532776338,2026-05-20 00:43:56.591498,20/05/26,0:43:56
38373,0.09,38.373,93.81596434993355,13532814711,2026-05-20 00:44:34.964498,20/05/26,0:44:34
38332,0.09,38.332,93.91631013252635,13532853043,2026-05-20 00:45:13.296498,20/05/26,0:45:13
38409,0.09,38.409,93.7280324923846,13532891452,2026-05-20 00:45:51.705498,20/05/26,0:45:51
38361,0.09,38.361,93.84531164463908,13532929813,2026-05-20 00:46:30.066498,20/05/26,0:46:30
38457,0.09,38.457,93.6110461034402,13532968270,2026-05-20 00:47:08.523498,20/05/26,0:47:8
