Date,Open,High,Low,Close,Adj Close,Volume
2004-05-19,15235.0,15235.0,15235.0,15235.0,15235.0,0
2004-05-21,15244.0,15253.0,15244.0,15253.0,15253.0,0
2004-05-24,15227.0,15227.0,15227.0,15227.0,15227.0,0
2004-05-25,15224.0,15224.0,15224.0,15224.0,15224.0,0
2004-05-26,15221.0,15221.0,15221.0,15221.0,15221.0,0
2004-05-27,15231.0,15231.0,15231.0,15231.0,15231.0,0
2004-05-28,15232.0,15232.0,15232.0,15232.0,15232.0,0
2004-06-01,15236.0,15236.0,15236.0,15236.0,15236.0,0
2004-06-02,15228.0,15228.0,15228.0,15228.0,15228.0,0
2004-06-03,15216.0,15216.0,15216.0,15216.0,15216.0,0
2004-06-04,15228.0,15228.0,15228.0,15228.0,15228.0,0
2004-06-07,15245.0,15245.0,15245.0,15245.0,15245.0,0
2004-06-08,15237.0,15288.0,15233.0,15288.0,15288.0,0
2004-06-09,15213.0,15233.0,15213.0,15233.0,15233.0,0
2004-06-10,15217.0,15225.0,15217.0,15225.0,15225.0,0
2004-06-11,15265.0,15265.0,15196.0,15196.0,15196.0,0
2004-06-14,15240.0,15240.0,15192.0,15192.0,15192.0,0
2004-06-15,15121.0,15194.0,15121.0,15194.0,15194.0,0
2004-06-16,15195.0,15195.0,15195.0,15195.0,15195.0,0
2004-06-17,15194.0,15194.0,15194.0,15194.0,15194.0,0
2004-06-18,15273.0,15273.0,15192.0,15192.0,15192.0,0
2004-06-21,15059.0,15212.0,15059.0,15212.0,15212.0,0
2004-06-22,15218.0,15218.0,15218.0,15218.0,15218.0,0
2004-06-23,15149.0,15209.0,15126.0,15209.0,15209.0,0
2004-06-24,15227.0,15227.0,15207.0,15207.0,15207.0,0
2004-06-25,15205.0,15205.0,15205.0,15205.0,15205.0,0
2004-06-28,15175.0,15220.0,15175.0,15220.0,15220.0,0
2004-06-29,15209.0,15211.0,15208.0,15208.0,15208.0,0
2004-06-30,15296.0,15296.0,15206.0,15206.0,15206.0,0
2004-07-01,15228.0,15228.0,15228.0,15228.0,15228.0,0
2004-07-02,15213.0,15213.0,15213.0,15213.0,15213.0,0
2004-07-05,15005.0,15214.0,15005.0,15214.0,15214.0,0
2004-07-06,15229.0,15229.0,15229.0,15229.0,15229.0,0
2004-07-07,15195.0,15220.0,15195.0,15220.0,15220.0,0
2004-07-08,15206.0,15206.0,15206.0,15206.0,15206.0,0
2004-07-09,15142.0,15218.0,15142.0,15218.0,15218.0,0
2004-07-12,15220.0,15220.0,15211.0,15211.0,15211.0,0
2004-07-13,15215.0,15215.0,15215.0,15215.0,15215.0,0
2004-07-14,15217.0,15217.0,15217.0,15217.0,15217.0,0
2004-07-15,15219.0,15254.0,15199.0,15254.0,15254.0,0
2004-07-16,15217.0,15217.0,15217.0,15217.0,15217.0,0
2004-07-19,15227.0,15227.0,15227.0,15227.0,15227.0,0
2004-07-20,15244.0,15244.0,15244.0,15244.0,15244.0,0
2004-07-21,15221.0,15221.0,15221.0,15221.0,15221.0,0
2004-07-22,15214.0,15214.0,15214.0,15214.0,15214.0,0
2004-07-23,15212.0,15212.0,15212.0,15212.0,15212.0,0
2004-07-26,15279.0,15279.0,15230.0,15230.0,15230.0,0
2004-07-27,15221.0,15221.0,15221.0,15221.0,15221.0,0
2004-07-28,15369.0,15369.0,15167.0,15167.0,15167.0,0
2004-07-29,15217.0,15217.0,15217.0,15217.0,15217.0,0
2004-07-30,15228.0,15228.0,15228.0,15228.0,15228.0,0
2004-08-02,15230.0,15230.0,15230.0,15230.0,15230.0,0
2004-08-03,15224.0,15224.0,15224.0,15224.0,15224.0,0
2004-08-04,15234.0,15234.0,15234.0,15234.0,15234.0,0
2004-08-05,15256.0,15256.0,15256.0,15256.0,15256.0,0
2004-08-06,15229.0,15241.0,15229.0,15241.0,15241.0,0
2004-08-09,15256.0,15256.0,15256.0,15256.0,15256.0,0
2004-08-10,15245.0,15245.0,15245.0,15245.0,15245.0,0
2004-08-11,15246.0,15246.0,15246.0,15246.0,15246.0,0
2004-08-12,15227.0,15227.0,15227.0,15227.0,15227.0,0
2004-08-13,15279.0,15279.0,15225.0,15225.0,15225.0,0
2004-08-16,15236.0,15236.0,15236.0,15236.0,15236.0,0
2004-08-17,15251.0,15251.0,15251.0,15251.0,15251.0,0
2004-08-18,15241.0,15241.0,15241.0,15241.0,15241.0,0
2004-08-19,15242.0,15242.0,15242.0,15242.0,15242.0,0
2004-08-20,15247.0,15247.0,15247.0,15247.0,15247.0,0
2004-08-23,15256.0,15256.0,15256.0,15256.0,15256.0,0
2004-08-24,15397.0,15397.0,15252.0,15252.0,15252.0,0
2004-08-25,15238.0,15238.0,15238.0,15238.0,15238.0,0
2004-08-26,15250.0,15250.0,15250.0,15250.0,15250.0,0
2004-08-27,15249.0,15249.0,15249.0,15249.0,15249.0,0
2004-08-30,15238.0,15238.0,15238.0,15238.0,15238.0,0
2004-08-31,15226.0,15226.0,15226.0,15226.0,15226.0,0
2004-09-01,15253.0,15253.0,15253.0,15253.0,15253.0,0
2004-09-02,15250.0,15250.0,15250.0,15250.0,15250.0,0
2004-09-03,15253.0,15253.0,15253.0,15253.0,15253.0,0
2004-09-06,15399.0,15399.0,15256.0,15256.0,15256.0,0
2004-09-07,15259.0,15259.0,15245.0,15257.0,15257.0,0
2004-09-08,15284.0,15290.0,15241.0,15241.0,15241.0,0
2004-09-09,15247.0,15247.0,15247.0,15247.0,15247.0,0
2004-09-10,15233.0,15233.0,15233.0,15233.0,15233.0,0
2004-09-13,15256.0,15256.0,15256.0,15256.0,15256.0,0
2004-09-14,15237.0,15237.0,15237.0,15237.0,15237.0,0
2004-09-15,15225.0,15225.0,15225.0,15225.0,15225.0,0
2004-09-16,15334.0,15334.0,15226.0,15226.0,15226.0,0
2004-09-17,15220.0,15263.0,15220.0,15263.0,15263.0,0
2004-09-20,15221.0,15221.0,15221.0,15221.0,15221.0,0
2004-09-21,15243.0,15243.0,15243.0,15243.0,15243.0,0
2004-09-22,15230.0,15230.0,15230.0,15230.0,15230.0,0
2004-09-23,15236.0,15236.0,15236.0,15236.0,15236.0,0
2004-09-24,15240.0,15240.0,15240.0,15240.0,15240.0,0
2004-09-27,15232.0,15232.0,15232.0,15232.0,15232.0,0
2004-09-28,15184.0,15242.0,15184.0,15242.0,15242.0,0
2004-09-29,15221.0,15221.0,15221.0,15221.0,15221.0,0
2004-09-30,15195.0,15223.0,15195.0,15223.0,15223.0,0
2004-10-01,15128.0,15238.0,15128.0,15238.0,15238.0,0
2004-10-04,15262.0,15262.0,15262.0,15262.0,15262.0,0
2004-10-05,15242.0,15242.0,15242.0,15242.0,15242.0,0
2004-10-06,15198.0,15242.0,15198.0,15242.0,15242.0,0
2004-10-07,15245.0,15245.0,15245.0,15245.0,15245.0,0
2004-10-08,15240.0,15240.0,15240.0,15240.0,15240.0,0
2004-10-11,15248.0,15248.0,15248.0,15248.0,15248.0,0
2004-10-12,15243.0,15243.0,15243.0,15243.0,15243.0,0
2004-10-13,15235.0,15235.0,15235.0,15235.0,15235.0,0
2004-10-14,15241.0,15241.0,15241.0,15241.0,15241.0,0
2004-10-15,15250.0,15250.0,15250.0,15250.0,15250.0,0
2004-10-18,15252.0,15252.0,15252.0,15252.0,15252.0,0
2004-10-19,15242.0,15242.0,15242.0,15242.0,15242.0,0
2004-10-20,15251.0,15251.0,15251.0,15251.0,15251.0,0
2004-10-21,15254.0,15254.0,15254.0,15254.0,15254.0,0
2004-10-22,15252.0,15264.0,15252.0,15264.0,15264.0,0
2004-10-25,15275.0,15275.0,15275.0,15275.0,15275.0,0
2004-10-26,15264.0,15267.0,15264.0,15267.0,15267.0,0
2004-10-27,15254.0,15254.0,15254.0,15254.0,15254.0,0
2004-10-28,15745.0,15756.0,15740.0,15750.0,15750.0,0
2004-10-29,15259.0,15259.0,15173.0,15254.0,15254.0,0
2004-11-01,15215.0,15752.0,15215.0,15752.0,15752.0,0
2004-11-02,15267.0,15745.0,15267.0,15740.0,15740.0,0
2004-11-03,15266.0,15740.0,15266.0,15739.0,15739.0,0
2004-11-04,15239.0,15746.0,15239.0,15740.0,15740.0,0
2004-11-05,15261.0,15745.0,15261.0,15742.0,15742.0,0
2004-11-08,15254.0,15734.0,15254.0,15734.0,15734.0,0
2004-11-09,15239.0,15742.0,15239.0,15742.0,15742.0,0
2004-11-10,15245.0,15742.0,15245.0,15740.0,15740.0,0
2004-11-11,15257.0,15740.0,15257.0,15740.0,15740.0,0
2004-11-12,15270.0,15752.0,15270.0,15752.0,15752.0,0
2004-11-15,15269.0,15269.0,15269.0,15269.0,15269.0,0
2004-11-16,15276.0,15756.0,15276.0,15750.0,15750.0,0
2004-11-17,15277.0,15755.0,15277.0,15752.0,15752.0,0
2004-11-18,15279.0,15765.0,15279.0,15765.0,15765.0,0
2004-11-19,15279.0,15758.0,15279.0,15758.0,15758.0,0
2004-11-22,15268.0,15763.0,15268.0,15763.0,15763.0,0
2004-11-23,15293.0,15775.0,15293.0,15775.0,15775.0,0
2004-11-24,15285.0,15774.0,15285.0,15774.0,15774.0,0
2004-11-25,15256.0,15303.0,15256.0,15303.0,15303.0,0
2004-11-26,15221.0,15778.0,15221.0,15777.0,15777.0,0
2004-11-29,15302.0,15780.0,15302.0,15780.0,15780.0,0
2004-11-30,15297.0,15768.0,15297.0,15768.0,15768.0,0
2004-12-01,15298.0,15766.0,15298.0,15765.0,15765.0,0
2004-12-02,15299.0,15780.0,15299.0,15780.0,15780.0,0
2004-12-03,15301.0,15775.0,15301.0,15774.0,15774.0,0
2004-12-06,15129.0,15777.0,15129.0,15777.0,15777.0,0
2004-12-07,15303.0,15770.0,15303.0,15770.0,15770.0,0
2004-12-08,15299.0,15770.0,15299.0,15770.0,15770.0,0
2004-12-09,15347.0,15765.0,15347.0,15764.0,15764.0,0
2004-12-10,15275.0,15770.0,15275.0,15770.0,15770.0,0
2004-12-13,15294.0,15767.0,15294.0,15766.0,15766.0,0
2004-12-14,15295.0,15762.0,15295.0,15760.0,15760.0,0
2004-12-15,15303.0,15768.0,15303.0,15768.0,15768.0,0
2004-12-16,15284.0,15775.0,15284.0,15775.0,15775.0,0
2004-12-17,15403.0,15768.0,15403.0,15766.0,15766.0,0
2004-12-20,15304.0,15765.0,15304.0,15765.0,15765.0,0
2004-12-21,15310.0,15779.0,15310.0,15779.0,15779.0,0
2004-12-22,15365.0,15771.0,15365.0,15770.0,15770.0,0
2004-12-23,15295.0,15772.0,15295.0,15770.0,15770.0,0
2004-12-24,15775.0,15780.0,15770.0,15775.0,15775.0,0
2004-12-27,15311.0,15775.0,15311.0,15775.0,15775.0,0
2004-12-28,15302.0,15780.0,15302.0,15780.0,15780.0,0
2004-12-29,15301.0,15780.0,15301.0,15780.0,15780.0,0
2004-12-30,15326.0,15780.0,15326.0,15778.0,15778.0,0
2004-12-31,15300.0,15302.0,15300.0,15302.0,15302.0,0
2005-01-03,15443.0,15771.0,15443.0,15771.0,15771.0,0
2005-01-04,15329.0,15773.0,15329.0,15773.0,15773.0,0
2005-01-05,15428.0,15775.0,15428.0,15775.0,15775.0,0
2005-01-06,15322.0,15785.0,15322.0,15785.0,15785.0,0
2005-01-07,15298.0,15785.0,15298.0,15785.0,15785.0,0
2005-01-10,15132.0,15773.0,15132.0,15773.0,15773.0,0
2005-01-11,15128.0,15770.0,15128.0,15770.0,15770.0,0
2005-01-12,15116.0,15766.0,15116.0,15766.0,15766.0,0
2005-01-13,15132.0,15771.0,15132.0,15771.0,15771.0,0
2005-01-14,15272.0,15772.0,15272.0,15745.0,15745.0,0
2005-01-17,15127.0,15781.0,15127.0,15781.0,15781.0,0
2005-01-18,15135.0,15782.0,15135.0,15780.0,15780.0,0
2005-01-19,15173.0,15782.0,15173.0,15781.0,15781.0,0
2005-01-20,15128.0,15781.0,15128.0,15780.0,15780.0,0
2005-01-21,15150.0,15785.0,15150.0,15784.0,15784.0,0
2005-01-24,15146.0,15786.0,15146.0,15785.0,15785.0,0
2005-01-25,15130.0,15785.0,15130.0,15785.0,15785.0,0
2005-01-26,15208.0,15781.0,15208.0,15781.0,15781.0,0
2005-01-27,15142.0,15791.0,15142.0,15791.0,15791.0,0
2005-01-28,15171.0,15786.0,15134.0,15785.0,15785.0,0
2005-01-31,15145.0,15781.0,15145.0,15781.0,15781.0,0
2005-02-01,15145.0,15800.0,15145.0,15800.0,15800.0,0
2005-02-02,15091.0,15797.0,15091.0,15795.0,15795.0,0
2005-02-03,15147.0,15790.0,15147.0,15790.0,15790.0,0
2005-02-04,15200.0,15798.0,15200.0,15798.0,15798.0,0
2005-02-07,15122.0,15786.0,15122.0,15786.0,15786.0,0
2005-02-08,15237.0,15790.0,15237.0,15790.0,15790.0,0
2005-02-09,15136.0,15796.0,15136.0,15796.0,15796.0,0
2005-02-10,15140.0,15796.0,15140.0,15795.0,15795.0,0
2005-02-11,15132.0,15801.0,15132.0,15800.0,15800.0,0
2005-02-14,15144.0,15144.0,15144.0,15144.0,15144.0,0
2005-02-15,15138.0,15799.0,15138.0,15784.0,15784.0,0
2005-02-16,15078.0,15796.0,15078.0,15795.0,15795.0,0
2005-02-17,15131.0,15781.0,15131.0,15780.0,15780.0,0
2005-02-18,15133.0,15788.0,15133.0,15788.0,15788.0,0
2005-02-21,15132.0,15790.0,15132.0,15790.0,15790.0,0
2005-02-22,15152.0,15791.0,15152.0,15790.0,15790.0,0
2005-02-23,15155.0,15788.0,15155.0,15788.0,15788.0,0
2005-02-24,15155.0,15799.0,15155.0,15799.0,15799.0,0
2005-02-25,15221.0,15790.0,15221.0,15790.0,15790.0,0
2005-02-28,15148.0,15798.0,15148.0,15796.0,15796.0,0
2005-03-01,15218.0,15804.0,15218.0,15804.0,15804.0,0
2005-03-02,15150.0,15798.0,15150.0,15798.0,15798.0,0
2005-03-03,15137.0,15808.0,15137.0,15808.0,15808.0,0
2005-03-04,15202.0,15800.0,15202.0,15202.0,15202.0,0
2005-03-07,15159.0,15159.0,15159.0,15159.0,15159.0,0
2005-03-08,15168.0,15168.0,15168.0,15168.0,15168.0,0
2005-03-09,15193.0,15193.0,15193.0,15193.0,15193.0,0
2005-03-10,15132.0,15167.0,15132.0,15167.0,15167.0,0
2005-03-11,15163.0,15166.0,15163.0,15166.0,15166.0,0
2005-03-14,15153.0,15153.0,15153.0,15153.0,15153.0,0
2005-03-15,15172.0,15172.0,15172.0,15172.0,15172.0,0
2005-03-16,15163.0,15163.0,15163.0,15163.0,15163.0,0
2005-03-17,15173.0,15173.0,15173.0,15173.0,15173.0,0
2005-03-18,15176.0,15815.0,15176.0,15815.0,15815.0,0
2005-03-21,15240.0,15810.0,15240.0,15808.0,15808.0,0
2005-03-22,15171.0,15816.0,15171.0,15815.0,15815.0,0
2005-03-23,15301.0,15820.0,15301.0,15820.0,15820.0,0
2005-03-24,15153.0,15820.0,15153.0,15818.0,15818.0,0
2005-03-25,15820.0,15820.0,15820.0,15820.0,15820.0,0
2005-03-28,15825.0,15825.0,15825.0,15825.0,15825.0,0
2005-03-29,15166.0,15825.0,15166.0,15825.0,15825.0,0
2005-03-30,15174.0,15828.0,15174.0,15828.0,15828.0,0
2005-03-31,15203.0,15825.0,15203.0,15825.0,15825.0,0
2005-04-01,15157.0,15815.0,15157.0,15815.0,15815.0,0
2005-04-04,15163.0,15820.0,15163.0,15818.0,15818.0,0
2005-04-05,15166.0,15825.0,15166.0,15825.0,15825.0,0
2005-04-06,15089.0,15826.0,15089.0,15826.0,15826.0,0
2005-04-07,15180.0,15830.0,15180.0,15830.0,15830.0,0
2005-04-08,15159.0,15825.0,15159.0,15825.0,15825.0,0
2005-04-11,15073.0,15825.0,15073.0,15825.0,15825.0,0
2005-04-12,15171.0,15825.0,15171.0,15825.0,15825.0,0
2005-04-13,15149.0,15815.0,15149.0,15815.0,15815.0,0
2005-04-14,15160.0,15830.0,15160.0,15830.0,15830.0,0
2005-04-15,15158.0,15820.0,15158.0,15820.0,15820.0,0
2005-04-18,15088.0,15825.0,15088.0,15820.0,15820.0,0
2005-04-19,15130.0,15830.0,15130.0,15825.0,15825.0,0
2005-04-20,15195.0,15835.0,15195.0,15835.0,15835.0,0
2005-04-21,15184.0,15830.0,15184.0,15830.0,15830.0,0
2005-04-22,15248.0,15825.0,15248.0,15825.0,15825.0,0
2005-04-25,15171.0,15822.0,15171.0,15822.0,15822.0,0
2005-04-26,15182.0,15825.0,15182.0,15820.0,15820.0,0
2005-04-27,15172.0,15830.0,15172.0,15820.0,15820.0,0
2005-04-28,15194.0,15840.0,15194.0,15840.0,15840.0,0
2005-04-29,15182.0,15825.0,15182.0,15825.0,15825.0,0
2005-05-02,15294.0,15825.0,15294.0,15825.0,15825.0,0
2005-05-03,15172.0,15820.0,15172.0,15820.0,15820.0,0
2005-05-04,15183.0,15840.0,15183.0,15840.0,15840.0,0
2005-05-05,15840.0,15840.0,15840.0,15840.0,15840.0,0
2005-05-06,15196.0,15845.0,15196.0,15845.0,15845.0,0
2005-05-09,15183.0,15835.0,15183.0,15835.0,15835.0,0
2005-05-10,15175.0,15835.0,15175.0,15835.0,15835.0,0
2005-05-11,15183.0,15835.0,15183.0,15835.0,15835.0,0
2005-05-12,15174.0,15285.0,15174.0,15285.0,15285.0,0
2005-05-13,15286.0,15835.0,15286.0,15835.0,15835.0,0
2005-05-16,15830.0,15830.0,15830.0,15830.0,15830.0,0
2005-05-17,15168.0,15845.0,15168.0,15845.0,15845.0,0
2005-05-18,15164.0,15840.0,15164.0,15840.0,15840.0,0
2005-05-19,15167.0,15835.0,15167.0,15830.0,15830.0,0
2005-05-20,15177.0,15835.0,15177.0,15835.0,15835.0,0
2005-05-23,15262.0,15840.0,15262.0,15840.0,15840.0,0
2005-05-24,15163.0,15835.0,15163.0,15835.0,15835.0,0
2005-05-25,15190.0,15835.0,15190.0,15190.0,15190.0,0
2005-05-26,15177.0,15840.0,15177.0,15840.0,15840.0,0
2005-05-27,15168.0,15840.0,15168.0,15840.0,15840.0,0
2005-05-30,15192.0,15192.0,15192.0,15192.0,15192.0,0
2005-05-31,15160.0,15855.0,15160.0,15855.0,15855.0,0
2005-06-01,15148.0,15845.0,15148.0,15840.0,15840.0,0
2005-06-02,15214.0,15850.0,15214.0,15850.0,15850.0,0
2005-06-03,15152.0,15855.0,15152.0,15855.0,15855.0,0
2005-06-06,15160.0,15855.0,15160.0,15855.0,15855.0,0
2005-06-07,15157.0,15860.0,15157.0,15860.0,15860.0,0
2005-06-08,15161.0,15855.0,15161.0,15855.0,15855.0,0
2005-06-09,15171.0,15190.0,15171.0,15190.0,15190.0,0
2005-06-10,15157.0,15866.0,15157.0,15866.0,15866.0,0
2005-06-13,15374.0,15868.0,15374.0,15868.0,15868.0,0
2005-06-14,15166.0,15860.0,15166.0,15855.0,15855.0,0
2005-06-15,15158.0,15862.0,15158.0,15862.0,15862.0,0
2005-06-16,15170.0,15875.0,15170.0,15875.0,15875.0,0
2005-06-17,15161.0,15876.0,15161.0,15876.0,15876.0,0
2005-06-20,15185.0,15866.0,15185.0,15866.0,15866.0,0
2005-06-21,15178.0,15870.0,15178.0,15870.0,15870.0,0
2005-06-22,15157.0,15860.0,15157.0,15860.0,15860.0,0
2005-06-23,15169.0,15865.0,15169.0,15865.0,15865.0,0
2005-06-24,15145.0,15855.0,15145.0,15850.0,15850.0,0
2005-06-27,15079.0,15850.0,15052.0,15850.0,15850.0,0
2005-06-28,15190.0,15840.0,15154.0,15198.0,15198.0,0
2005-06-29,15160.0,15855.0,15160.0,15855.0,15855.0,0
2005-06-30,15145.0,15855.0,15145.0,15855.0,15855.0,0
2005-07-01,15154.0,15845.0,15154.0,15845.0,15845.0,0
2005-07-04,15146.0,15146.0,15146.0,15146.0,15146.0,0
2005-07-05,15138.0,15846.0,15138.0,15846.0,15846.0,0
2005-07-06,15149.0,15855.0,15149.0,15850.0,15850.0,0
