Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
29596,0.12,29.596,121.63805919718881,13532516274,2026-05-03 00:00:11.442550,03/05/26,0:0:11
29570,0.12,29.57,121.7450118363206,13532545844,2026-05-03 00:00:41.012550,03/05/26,0:0:41
29715,0.12,29.715,121.15093387178193,13532575559,2026-05-03 00:01:10.727550,03/05/26,0:1:10
29682,0.12,29.682,121.2856276531231,13532605241,2026-05-03 00:01:40.409550,03/05/26,0:1:40
29754,0.12,29.754,120.99213551119178,13532634995,2026-05-03 00:02:10.163550,03/05/26,0:2:10
28586,0.12,28.586,125.93577275589449,13532663581,2026-05-03 00:02:38.749550,03/05/26,0:2:38
29147,0.12,29.147,123.51185370707105,13532692728,2026-05-03 00:03:07.896550,03/05/26,0:3:7
28946,0.12,28.946,124.36951564983072,13532721674,2026-05-03 00:03:36.842550,03/05/26,0:3:36
29256,0.12,29.256,123.05168170631666,13532750930,2026-05-03 00:04:06.098550,03/05/26,0:4:6
29111,0.12,29.111,123.66459413967229,13532780041,2026-05-03 00:04:35.209550,03/05/26,0:4:35
29192,0.12,29.192,123.32145793368046,13532809233,2026-05-03 00:05:04.401550,03/05/26,0:5:4
29176,0.12,29.176,123.38908692075678,13532838409,2026-05-03 00:05:33.577550,03/05/26,0:5:33
29308,0.12,29.308,122.83335608025112,13532867717,2026-05-03 00:06:02.885550,03/05/26,0:6:2
29185,0.12,29.185,123.3510364913483,13532896902,2026-05-03 00:06:32.070550,03/05/26,0:6:32
29148,0.12,29.148,123.50761630300535,13532926050,2026-05-03 00:07:01.218550,03/05/26,0:7:1
29293,0.12,29.293,122.89625507800498,13532955343,2026-05-03 00:07:30.511550,03/05/26,0:7:30
29416,0.12,29.416,122.38237693772096,13532984759,2026-05-03 00:07:59.927550,03/05/26,0:7:59
30039,0.12,30.039,119.84420253670228,13533014798,2026-05-03 00:08:29.966550,03/05/26,0:8:29
30040,0.12,30.04,119.84021304926765,13533044838,2026-05-03 00:09:00.006550,03/05/26,0:9:0
29947,0.12,29.947,120.21237519617992,13533074785,2026-05-03 00:09:29.953550,03/05/26,0:9:29
30010,0.12,30.01,119.96001332889037,13533104795,2026-05-03 00:09:59.963550,03/05/26,0:9:59
29904,0.12,29.904,120.38523274478331,13533134699,2026-05-03 00:10:29.867550,03/05/26,0:10:29
30120,0.12,30.12,119.5219123505976,13533164819,2026-05-03 00:10:59.987550,03/05/26,0:10:59
29938,0.12,29.938,120.24851359476251,13533194757,2026-05-03 00:11:29.925550,03/05/26,0:11:29
30122,0.12,30.122,119.51397649558463,13533224879,2026-05-03 00:12:00.047550,03/05/26,0:12:0
29412,0.12,29.412,122.39902080783354,13533254291,2026-05-03 00:12:29.459550,03/05/26,0:12:29
29681,0.12,29.681,121.28971395842458,13533283972,2026-05-03 00:12:59.140550,03/05/26,0:12:59
29536,0.12,29.536,121.8851570964247,13533313508,2026-05-03 00:13:28.676550,03/05/26,0:13:28
29724,0.12,29.724,121.11425111021397,13533343232,2026-05-03 00:13:58.400550,03/05/26,0:13:58
30034,0.12,30.034,119.86415395884664,13533373266,2026-05-03 00:14:28.434550,03/05/26,0:14:28
30262,0.12,30.262,118.96107329323904,13533403528,2026-05-03 00:14:58.696550,03/05/26,0:14:58
30531,0.12,30.531,117.91294094526874,13533434059,2026-05-03 00:15:29.227550,03/05/26,0:15:29
31047,0.12,31.047,115.95323219634747,13533465106,2026-05-03 00:16:00.274550,03/05/26,0:16:0
30891,0.12,30.891,116.5387977080703,13533495997,2026-05-03 00:16:31.165550,03/05/26,0:16:31
31061,0.12,31.061,115.9009690608802,13533527058,2026-05-03 00:17:02.226550,03/05/26,0:17:2
30942,0.12,30.942,116.34671320535195,13533558000,2026-05-03 00:17:33.168550,03/05/26,0:17:33
29892,0.12,29.892,120.43356081894821,13533587892,2026-05-03 00:18:03.060550,03/05/26,0:18:3
29497,0.12,29.497,122.04630979421636,13533617389,2026-05-03 00:18:32.557550,03/05/26,0:18:32
29594,0.12,29.594,121.64627965128066,13533646983,2026-05-03 00:19:02.151550,03/05/26,0:19:2
29438,0.12,29.438,122.29091650247979,13533676421,2026-05-03 00:19:31.589550,03/05/26,0:19:31
29475,0.12,29.475,122.13740458015268,13533705896,2026-05-03 00:20:01.064550,03/05/26,0:20:1
29451,0.12,29.451,122.23693592747276,13533735347,2026-05-03 00:20:30.515550,03/05/26,0:20:30
29616,0.12,29.616,121.55591572123177,13533764963,2026-05-03 00:21:00.131550,03/05/26,0:21:0
28247,0.13,28.247,127.44716253053421,13533793210,2026-05-03 00:21:28.378550,03/05/26,0:21:28
28277,0.13,28.277,127.31194964105103,13533821487,2026-05-03 00:21:56.655550,03/05/26,0:21:56
28185,0.13,28.185,127.72751463544438,13533849672,2026-05-03 00:22:24.840550,03/05/26,0:22:24
28312,0.13,28.312,127.15456343599887,13533877984,2026-05-03 00:22:53.152550,03/05/26,0:22:53
28439,0.13,28.439,126.58672949119168,13533906423,2026-05-03 00:23:21.591550,03/05/26,0:23:21
28403,0.13,28.403,126.747174594233,13533934826,2026-05-03 00:23:49.994550,03/05/26,0:23:49
28416,0.13,28.416,126.6891891891892,13533963242,2026-05-03 00:24:18.410550,03/05/26,0:24:18
28283,0.13,28.283,127.28494148428385,13533991525,2026-05-03 00:24:46.693550,03/05/26,0:24:46
