Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
36835,0.1,36.835,97.73313424731913,13553294922,2026-05-05 00:00:17.343481,05/05/26,0:0:17
36536,0.1,36.536,98.53295379899278,13553331458,2026-05-05 00:00:53.879481,05/05/26,0:0:53
35448,0.1,35.448,101.5572105619499,13553366906,2026-05-05 00:01:29.327481,05/05/26,0:1:29
35662,0.1,35.662,100.94778756098928,13553402568,2026-05-05 00:02:04.989481,05/05/26,0:2:4
35990,0.1,35.99,100.0277854959711,13553438558,2026-05-05 00:02:40.979481,05/05/26,0:2:40
35956,0.1,35.956,100.12237178774058,13553474514,2026-05-05 00:03:16.935481,05/05/26,0:3:16
36014,0.1,36.014,99.96112622868884,13553510528,2026-05-05 00:03:52.949481,05/05/26,0:3:52
35805,0.1,35.805,100.54461667364893,13553546333,2026-05-05 00:04:28.754481,05/05/26,0:4:28
35972,0.1,35.972,100.07783831869232,13553582305,2026-05-05 00:05:04.726481,05/05/26,0:5:4
35994,0.1,35.994,100.01666944490748,13553618299,2026-05-05 00:05:40.720481,05/05/26,0:5:40
36364,0.1,36.364,98.9990100098999,13553654663,2026-05-05 00:06:17.084481,05/05/26,0:6:17
37084,0.1,37.084,97.07690648258009,13553691747,2026-05-05 00:06:54.168481,05/05/26,0:6:54
36977,0.1,36.977,97.35781702139168,13553728724,2026-05-05 00:07:31.145481,05/05/26,0:7:31
36958,0.1,36.958,97.4078683911467,13553765682,2026-05-05 00:08:08.103481,05/05/26,0:8:8
37044,0.1,37.044,97.18172983479106,13553802726,2026-05-05 00:08:45.147481,05/05/26,0:8:45
37037,0.1,37.037,97.2000972000972,13553839763,2026-05-05 00:09:22.184481,05/05/26,0:9:22
36794,0.1,36.794,97.84203946295591,13553876557,2026-05-05 00:09:58.978481,05/05/26,0:9:58
37064,0.1,37.064,97.12928987696957,13553913621,2026-05-05 00:10:36.042481,05/05/26,0:10:36
37126,0.1,37.126,96.96708506168184,13553950747,2026-05-05 00:11:13.168481,05/05/26,0:11:13
37043,0.1,37.043,97.18435331911562,13553987790,2026-05-05 00:11:50.211481,05/05/26,0:11:50
37062,0.1,37.062,97.13453132588636,13554024852,2026-05-05 00:12:27.273481,05/05/26,0:12:27
37607,0.09,37.607,95.72685936128912,13554062459,2026-05-05 00:13:04.880481,05/05/26,0:13:4
37871,0.09,37.871,95.05954424229621,13554100330,2026-05-05 00:13:42.751481,05/05/26,0:13:42
37933,0.09,37.933,94.90417314739145,13554138263,2026-05-05 00:14:20.684481,05/05/26,0:14:20
37919,0.09,37.919,94.93921253197605,13554176182,2026-05-05 00:14:58.603481,05/05/26,0:14:58
37902,0.09,37.902,94.98179515592845,13554214084,2026-05-05 00:15:36.505481,05/05/26,0:15:36
37870,0.09,37.87,95.06205439662001,13554251954,2026-05-05 00:16:14.375481,05/05/26,0:16:14
38056,0.09,38.056,94.59743535841918,13554290010,2026-05-05 00:16:52.431481,05/05/26,0:16:52
37897,0.09,37.897,94.99432672770932,13554327907,2026-05-05 00:17:30.328481,05/05/26,0:17:30
37878,0.09,37.878,95.04197687311895,13554365785,2026-05-05 00:18:08.206481,05/05/26,0:18:8
37784,0.09,37.784,95.27842473004446,13554403569,2026-05-05 00:18:45.990481,05/05/26,0:18:45
37057,0.1,37.057,97.14763742342878,13554440626,2026-05-05 00:19:23.047481,05/05/26,0:19:23
37107,0.1,37.107,97.01673538685424,13554477733,2026-05-05 00:20:00.154481,05/05/26,0:20:0
37337,0.1,37.337,96.4191016953692,13554515070,2026-05-05 00:20:37.491481,05/05/26,0:20:37
37423,0.1,37.423,96.19752558586966,13554552493,2026-05-05 00:21:14.914481,05/05/26,0:21:14
37594,0.09,37.594,95.75996169601532,13554590087,2026-05-05 00:21:52.508481,05/05/26,0:21:52
37379,0.1,37.379,96.31076272773483,13554627466,2026-05-05 00:22:29.887481,05/05/26,0:22:29
37329,0.1,37.329,96.43976532990436,13554664795,2026-05-05 00:23:07.216481,05/05/26,0:23:7
37896,0.09,37.896,94.99683343888537,13554702691,2026-05-05 00:23:45.112481,05/05/26,0:23:45
37961,0.09,37.961,94.83417191327942,13554740652,2026-05-05 00:24:23.073481,05/05/26,0:24:23
37919,0.09,37.919,94.93921253197605,13554778571,2026-05-05 00:25:00.992481,05/05/26,0:25:0
37893,0.09,37.893,95.00435436624178,13554816464,2026-05-05 00:25:38.885481,05/05/26,0:25:38
37980,0.09,37.98,94.7867298578199,13554854444,2026-05-05 00:26:16.865481,05/05/26,0:26:16
37990,0.09,37.99,94.76177941563569,13554892434,2026-05-05 00:26:54.855481,05/05/26,0:26:54
37962,0.09,37.962,94.8316737790422,13554930396,2026-05-05 00:27:32.817481,05/05/26,0:27:32
37989,0.09,37.989,94.76427386875147,13554968385,2026-05-05 00:28:10.806481,05/05/26,0:28:10
38145,0.09,38.145,94.3767204089658,13555006530,2026-05-05 00:28:48.951481,05/05/26,0:28:48
38087,0.09,38.087,94.52044004515976,13555044617,2026-05-05 00:29:27.038481,05/05/26,0:29:27
38127,0.09,38.127,94.42127626091747,13555082744,2026-05-05 00:30:05.165481,05/05/26,0:30:5
38115,0.09,38.115,94.45100354191263,13555120859,2026-05-05 00:30:43.280481,05/05/26,0:30:43
37986,0.09,37.986,94.77175801611119,13555158845,2026-05-05 00:31:21.266481,05/05/26,0:31:21
37874,0.09,37.874,95.05201457464223,13555196719,2026-05-05 00:31:59.140481,05/05/26,0:31:59
38106,0.09,38.106,94.4733112895607,13555234825,2026-05-05 00:32:37.246481,05/05/26,0:32:37
38003,0.09,38.003,94.7293634713049,13555272828,2026-05-05 00:33:15.249481,05/05/26,0:33:15
38287,0.09,38.287,94.02669313343955,13555311115,2026-05-05 00:33:53.536481,05/05/26,0:33:53
38066,0.09,38.066,94.57258445857195,13555349181,2026-05-05 00:34:31.602481,05/05/26,0:34:31
38038,0.09,38.038,94.6421999053578,13555387219,2026-05-05 00:35:09.640481,05/05/26,0:35:9
17966,0.2,17.966,200.3784927084493,13555405185,2026-05-05 00:35:27.606481,05/05/26,0:35:27
20837,0.17,20.837,172.7695925517109,13555426022,2026-05-05 00:35:48.443481,05/05/26,0:35:48
20843,0.17,20.843,172.71985798589455,13555446865,2026-05-05 00:36:09.286481,05/05/26,0:36:9
20913,0.17,20.913,172.14173002438673,13555467778,2026-05-05 00:36:30.199481,05/05/26,0:36:30
21005,0.17,21.005,171.3877648179005,13555488783,2026-05-05 00:36:51.204481,05/05/26,0:36:51
21251,0.17,21.251,169.4037927626935,13555510034,2026-05-05 00:37:12.455481,05/05/26,0:37:12
21441,0.17,21.441,167.90261648244018,13555531475,2026-05-05 00:37:33.896481,05/05/26,0:37:33
21550,0.17,21.55,167.05336426914153,13555553025,2026-05-05 00:37:55.446481,05/05/26,0:37:55
21657,0.17,21.657,166.2280094195872,13555574682,2026-05-05 00:38:17.103481,05/05/26,0:38:17
21709,0.17,21.709,165.82984015845963,13555596391,2026-05-05 00:38:38.812481,05/05/26,0:38:38
21729,0.17,21.729,165.67720557779924,13555618120,2026-05-05 00:39:00.541481,05/05/26,0:39:0
21870,0.16,21.87,164.6090534979424,13555639990,2026-05-05 00:39:22.411481,05/05/26,0:39:22
21915,0.16,21.915,164.2710472279261,13555661905,2026-05-05 00:39:44.326481,05/05/26,0:39:44
22029,0.16,22.029,163.42094511779928,13555683934,2026-05-05 00:40:06.355481,05/05/26,0:40:6
22078,0.16,22.078,163.05824802971284,13555706012,2026-05-05 00:40:28.433481,05/05/26,0:40:28
22165,0.16,22.165,162.41822693435597,13555728177,2026-05-05 00:40:50.598481,05/05/26,0:40:50
22111,0.16,22.111,162.81488851702773,13555750288,2026-05-05 00:41:12.709481,05/05/26,0:41:12
22255,0.16,22.255,161.76140193215008,13555772543,2026-05-05 00:41:34.964481,05/05/26,0:41:34
22296,0.16,22.296,161.46393972012916,13555794839,2026-05-05 00:41:57.260481,05/05/26,0:41:57
22317,0.16,22.317,161.31200430165345,13555817156,2026-05-05 00:42:19.577481,05/05/26,0:42:19
22345,0.16,22.345,161.10986797941374,13555839501,2026-05-05 00:42:41.922481,05/05/26,0:42:41
32588,0.11,32.588,110.47011169755739,13555872089,2026-05-05 00:43:14.510481,05/05/26,0:43:14
37909,0.09,37.909,94.96425650900842,13555909998,2026-05-05 00:43:52.419481,05/05/26,0:43:52
37803,0.09,37.803,95.2305372589477,13555947801,2026-05-05 00:44:30.222481,05/05/26,0:44:30
37227,0.1,37.227,96.70400515754694,13555985028,2026-05-05 00:45:07.449481,05/05/26,0:45:7
37105,0.1,37.105,97.02196469478507,13556022133,2026-05-05 00:45:44.554481,05/05/26,0:45:44
