Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
17578,0.2,17.578,204.80145636591195,14561752163,2026-04-21 00:00:05.401082,21/04/26,0:0:5
17635,0.2,17.635,204.13949532180322,14561769798,2026-04-21 00:00:23.036082,21/04/26,0:0:23
17701,0.2,17.701,203.37834020676797,14561787499,2026-04-21 00:00:40.737082,21/04/26,0:0:40
17702,0.2,17.702,203.36685120325387,14561805201,2026-04-21 00:00:58.439082,21/04/26,0:0:58
17694,0.2,17.694,203.4587995930824,14561822895,2026-04-21 00:01:16.133082,21/04/26,0:1:16
17901,0.2,17.901,201.10608345902463,14561840796,2026-04-21 00:01:34.034082,21/04/26,0:1:34
17889,0.2,17.889,201.2409860808318,14561858685,2026-04-21 00:01:51.923082,21/04/26,0:1:51
17718,0.2,17.718,203.1832035218422,14561876403,2026-04-21 00:02:09.641082,21/04/26,0:2:9
17944,0.2,17.944,200.62416406598305,14561894347,2026-04-21 00:02:27.585082,21/04/26,0:2:27
18000,0.2,18.0,200.0,14561912347,2026-04-21 00:02:45.585082,21/04/26,0:2:45
18150,0.2,18.15,198.34710743801654,14561930497,2026-04-21 00:03:03.735082,21/04/26,0:3:3
18401,0.19,18.401,195.64154122058585,14561948898,2026-04-21 00:03:22.136082,21/04/26,0:3:22
18396,0.19,18.396,195.69471624266146,14561967294,2026-04-21 00:03:40.532082,21/04/26,0:3:40
18342,0.2,18.342,196.27085377821393,14561985636,2026-04-21 00:03:58.874082,21/04/26,0:3:58
18508,0.19,18.508,194.51048195374972,14562004144,2026-04-21 00:04:17.382082,21/04/26,0:4:17
18560,0.19,18.56,193.9655172413793,14562022704,2026-04-21 00:04:35.942082,21/04/26,0:4:35
18610,0.19,18.61,193.44438473938743,14562041314,2026-04-21 00:04:54.552082,21/04/26,0:4:54
18604,0.19,18.604,193.5067727370458,14562059918,2026-04-21 00:05:13.156082,21/04/26,0:5:13
18646,0.19,18.646,193.07089992491686,14562078564,2026-04-21 00:05:31.802082,21/04/26,0:5:31
18734,0.19,18.734,192.16397992953986,14562097298,2026-04-21 00:05:50.536082,21/04/26,0:5:50
18726,0.19,18.726,192.24607497596924,14562116024,2026-04-21 00:06:09.262082,21/04/26,0:6:9
18728,0.19,18.728,192.22554463904314,14562134752,2026-04-21 00:06:27.990082,21/04/26,0:6:27
18803,0.19,18.803,191.4588097643993,14562153555,2026-04-21 00:06:46.793082,21/04/26,0:6:46
18768,0.19,18.768,191.8158567774936,14562172323,2026-04-21 00:07:05.561082,21/04/26,0:7:5
19067,0.19,19.067,188.80788797398648,14562191390,2026-04-21 00:07:24.628082,21/04/26,0:7:24
19149,0.19,19.149,187.9993733354222,14562210539,2026-04-21 00:07:43.777082,21/04/26,0:7:43
28787,0.12,28.787,125.05644909160385,14562239326,2026-04-21 00:08:12.564082,21/04/26,0:8:12
30318,0.12,30.318,118.74134177716208,14562269644,2026-04-21 00:08:42.882082,21/04/26,0:8:42
30275,0.12,30.275,118.90999174236168,14562299919,2026-04-21 00:09:13.157082,21/04/26,0:9:13
29947,0.12,29.947,120.21237519617992,14562329866,2026-04-21 00:09:43.104082,21/04/26,0:9:43
30172,0.12,30.172,119.31592204693094,14562360038,2026-04-21 00:10:13.276082,21/04/26,0:10:13
30325,0.12,30.325,118.71393239901072,14562390363,2026-04-21 00:10:43.601082,21/04/26,0:10:43
30211,0.12,30.211,119.16189467412532,14562420574,2026-04-21 00:11:13.812082,21/04/26,0:11:13
30189,0.12,30.189,119.24873298221206,14562450763,2026-04-21 00:11:44.001082,21/04/26,0:11:44
30497,0.12,30.497,118.04439780962062,14562481260,2026-04-21 00:12:14.498082,21/04/26,0:12:14
