Interval,kWh,sec,Wh,cumul(ms),dates,days,heure
18648,0.19,18.648,193.05019305019306,13514294142,2026-05-23 00:00:06.979914,23/05/26,0:0:6
18660,0.19,18.66,192.92604501607718,13514312802,2026-05-23 00:00:25.639914,23/05/26,0:0:25
18638,0.19,18.638,193.1537718639339,13514331440,2026-05-23 00:00:44.277914,23/05/26,0:0:44
18692,0.19,18.692,192.59576289321635,13514350132,2026-05-23 00:01:02.969914,23/05/26,0:1:2
18714,0.19,18.714,192.36934915036872,13514368846,2026-05-23 00:01:21.683914,23/05/26,0:1:21
18759,0.19,18.759,191.90788421557653,13514387605,2026-05-23 00:01:40.442914,23/05/26,0:1:40
18406,0.19,18.406,195.5883950885581,13514406011,2026-05-23 00:01:58.848914,23/05/26,0:1:58
18640,0.19,18.64,193.13304721030042,13514424651,2026-05-23 00:02:17.488914,23/05/26,0:2:17
18680,0.19,18.68,192.71948608137046,13514443331,2026-05-23 00:02:36.168914,23/05/26,0:2:36
18699,0.19,18.699,192.52366436707845,13514462030,2026-05-23 00:02:54.867914,23/05/26,0:2:54
18667,0.19,18.667,192.85369904108856,13514480697,2026-05-23 00:03:13.534914,23/05/26,0:3:13
18477,0.19,18.477,194.8368241597662,13514499174,2026-05-23 00:03:32.011914,23/05/26,0:3:32
18526,0.19,18.526,194.32149411637698,13514517700,2026-05-23 00:03:50.537914,23/05/26,0:3:50
18608,0.19,18.608,193.4651762682717,13514536308,2026-05-23 00:04:09.145914,23/05/26,0:4:9
21724,0.17,21.724,165.7153378751611,13514558032,2026-05-23 00:04:30.869914,23/05/26,0:4:30
28264,0.13,28.264,127.3705066515709,13514586296,2026-05-23 00:04:59.133914,23/05/26,0:4:59
28237,0.13,28.237,127.49229734036902,13514614533,2026-05-23 00:05:27.370914,23/05/26,0:5:27
28232,0.13,28.232,127.51487673561915,13514642765,2026-05-23 00:05:55.602914,23/05/26,0:5:55
28455,0.13,28.455,126.51555086979441,13514671220,2026-05-23 00:06:24.057914,23/05/26,0:6:24
28677,0.12,28.677,125.53614394811173,13514699897,2026-05-23 00:06:52.734914,23/05/26,0:6:52
28802,0.12,28.802,124.99132004721895,13514728699,2026-05-23 00:07:21.536914,23/05/26,0:7:21
29405,0.12,29.405,122.42815847644958,13514758104,2026-05-23 00:07:50.941914,23/05/26,0:7:50
29490,0.12,29.49,122.07527975584944,13514787594,2026-05-23 00:08:20.431914,23/05/26,0:8:20
29621,0.12,29.621,121.53539718442997,13514817215,2026-05-23 00:08:50.052914,23/05/26,0:8:50
29600,0.12,29.6,121.62162162162163,13514846815,2026-05-23 00:09:19.652914,23/05/26,0:9:19
29513,0.12,29.513,121.9801443431708,13514876328,2026-05-23 00:09:49.165914,23/05/26,0:9:49
29562,0.12,29.562,121.77795818956768,13514905890,2026-05-23 00:10:18.727914,23/05/26,0:10:18
29654,0.12,29.654,121.40014837795913,13514935544,2026-05-23 00:10:48.381914,23/05/26,0:10:48
29519,0.12,29.519,121.95535079101596,13514965063,2026-05-23 00:11:17.900914,23/05/26,0:11:17
29565,0.12,29.565,121.76560121765601,13514994628,2026-05-23 00:11:47.465914,23/05/26,0:11:47
29624,0.12,29.624,121.52308938698353,13515024252,2026-05-23 00:12:17.089914,23/05/26,0:12:17
30062,0.12,30.062,119.75251147628235,13515054314,2026-05-23 00:12:47.151914,23/05/26,0:12:47
30157,0.12,30.157,119.37526942335113,13515084471,2026-05-23 00:13:17.308914,23/05/26,0:13:17
30498,0.12,30.498,118.04052724768837,13515114969,2026-05-23 00:13:47.806914,23/05/26,0:13:47
30605,0.12,30.605,117.62783858846593,13515145574,2026-05-23 00:14:18.411914,23/05/26,0:14:18
30545,0.12,30.545,117.85889670977247,13515176119,2026-05-23 00:14:48.956914,23/05/26,0:14:48
30533,0.12,30.533,117.90521730586579,13515206652,2026-05-23 00:15:19.489914,23/05/26,0:15:19
30613,0.12,30.613,117.5970992715513,13515237265,2026-05-23 00:15:50.102914,23/05/26,0:15:50
30553,0.12,30.553,117.82803652669132,13515267818,2026-05-23 00:16:20.655914,23/05/26,0:16:20
30524,0.12,30.524,117.93998165378063,13515298342,2026-05-23 00:16:51.179914,23/05/26,0:16:51
30554,0.12,30.554,117.82418014007986,13515328896,2026-05-23 00:17:21.733914,23/05/26,0:17:21
30583,0.12,30.583,117.7124546316581,13515359479,2026-05-23 00:17:52.316914,23/05/26,0:17:52
30525,0.12,30.525,117.93611793611794,13515390004,2026-05-23 00:18:22.841914,23/05/26,0:18:22
30330,0.12,30.33,118.69436201780415,13515420334,2026-05-23 00:18:53.171914,23/05/26,0:18:53
30513,0.12,30.513,117.98249926260938,13515450847,2026-05-23 00:19:23.684914,23/05/26,0:19:23
29410,0.12,29.41,122.40734444066644,13515480257,2026-05-23 00:19:53.094914,23/05/26,0:19:53
